Date,Product,Qty Sold
2018-03-08,Product_69,12
2022-01-21,Product_15,46
2016-11-24,Product_20,98
2019-01-01,Product_74,90
2019-02-03,Product_38,58
2020-07-09,Product_55,13
2018-05-10,Product_36,70
2006-07-03,Product_12,5
2012-11-26,Product_18,86
2007-09-20,Product_4,52
2021-01-28,Product_60,81
2001-02-05,Product_3,20
2010-08-23,Product_39,2
2015-11-18,Product_17,15
2008-06-18,Product_9,59
2001-02-03,Product_42,20
2009-09-24,Product_68,40
2004-10-18,Product_62,61
2018-02-20,Product_71,97
2005-11-22,Product_51,64
2012-08-08,Product_72,80
2021-06-19,Product_63,14
2021-12-07,Product_10,11
2018-09-09,Product_31,34
2011-11-01,Product_92,17
2021-07-06,Product_66,20
2022-04-26,Product_53,2
2021-07-17,Product_93,2
2014-02-23,Product_32,66
2000-02-06,Product_12,8
2013-02-03,Product_34,4
2014-01-29,Product_12,52
2006-11-15,Product_99,11
2010-08-01,Product_9,45
2024-06-11,Product_84,62
2008-08-25,Product_79,37
2018-06-16,Product_50,23
2008-08-19,Product_29,76
2018-09-04,Product_31,2
2006-07-30,Product_97,41
2020-06-12,Product_46,73
2022-02-24,Product_51,34
2018-02-27,Product_89,8
2024-02-18,Product_21,7
2003-08-19,Product_66,84
2000-07-23,Product_15,75
2016-05-13,Product_47,42
2018-10-09,Product_74,53
2007-05-19,Product_78,4
2007-01-06,Product_12,63
2007-02-18,Product_52,89
2013-07-21,Product_11,57
2018-05-30,Product_82,69
2018-08-08,Product_60,76
2011-06-20,Product_34,7
2001-10-10,Product_45,41
2004-07-20,Product_57,83
2023-06-12,Product_34,50
2007-03-11,Product_8,80
2022-11-20,Product_57,64
2023-05-13,Product_72,11
2003-06-02,Product_94,41
2023-06-29,Product_60,83
2000-08-09,Product_30,16
2006-07-10,Product_85,59
2023-01-24,Product_79,85
2007-11-10,Product_21,5
2001-12-06,Product_93,48
2001-05-17,Product_54,37
2024-10-15,Product_18,10
2004-05-03,Product_30,83
2014-08-08,Product_47,74
2005-11-01,Product_68,7
2024-08-18,Product_60,71
2020-07-21,Product_56,4
2014-05-22,Product_6,69
2005-02-04,Product_86,25
2001-01-27,Product_6,31
2011-09-18,Product_100,34
2002-07-24,Product_48,74
2005-02-03,Product_61,54
2017-06-13,Product_45,1
2003-08-30,Product_21,8
2008-05-03,Product_81,45
2020-04-17,Product_16,76
2003-04-13,Product_21,75
2013-01-31,Product_56,58
2012-01-18,Product_57,84
2015-01-28,Product_37,75
2010-02-28,Product_43,48
2006-10-17,Product_67,90
2015-09-07,Product_27,62
2015-04-14,Product_58,33
2015-11-18,Product_8,82
2022-05-22,Product_70,10
2013-11-27,Product_64,44
2015-12-05,Product_70,77
2018-08-30,Product_68,93
2002-01-13,Product_43,48
2024-10-19,Product_72,25
2012-08-12,Product_24,48
2009-08-28,Product_59,62
2009-08-14,Product_83,30
2006-02-06,Product_14,35
2003-09-03,Product_54,93
2011-02-19,Product_78,15
2003-02-07,Product_83,68
2006-02-24,Product_76,28
2022-03-27,Product_94,24
2018-04-23,Product_48,63
2009-07-17,Product_50,15
2023-04-07,Product_21,46
2004-02-04,Product_66,82
2016-10-25,Product_13,19
2020-03-27,Product_91,47
2024-07-21,Product_76,72
2019-04-24,Product_85,93
2010-02-09,Product_53,32
2021-04-13,Product_36,66
2007-09-02,Product_19,5
2021-07-24,Product_97,21
2014-09-26,Product_75,5
2021-04-21,Product_36,100
2011-07-12,Product_1,72
2011-08-05,Product_18,74
2008-06-30,Product_95,43
2024-11-29,Product_35,72
2020-03-08,Product_28,65
2012-07-11,Product_85,56
2006-09-15,Product_66,54
2023-10-04,Product_26,85
2018-06-25,Product_41,91
2020-10-12,Product_69,55
2024-10-18,Product_9,86
2009-04-07,Product_16,91
2005-07-13,Product_34,92
2011-04-29,Product_85,40
2006-07-03,Product_28,97
2022-01-17,Product_59,45
2022-07-20,Product_19,51
2008-11-12,Product_42,96
2000-10-05,Product_32,62
2001-06-07,Product_32,81
2015-03-04,Product_11,20
2021-03-31,Product_86,85
2013-08-12,Product_46,94
2005-03-21,Product_53,82
2019-06-26,Product_98,99
2004-09-11,Product_99,66
2011-04-30,Product_43,87
2006-10-16,Product_12,93
2010-11-06,Product_28,48
2002-02-27,Product_62,6
2011-04-25,Product_26,97
2018-12-05,Product_6,29
2001-09-20,Product_9,40
2018-12-11,Product_81,63
2002-09-28,Product_50,47
2023-01-14,Product_68,93
2023-02-20,Product_73,77
2011-02-01,Product_84,12
2001-03-07,Product_10,36
2015-02-04,Product_62,36
2015-10-09,Product_6,55
2009-10-03,Product_74,1
2008-01-12,Product_76,13
2022-04-14,Product_84,86
2011-10-11,Product_60,89
2021-02-16,Product_98,50
2013-07-21,Product_54,51
2013-12-03,Product_76,78
2018-09-02,Product_68,81
2002-01-12,Product_87,24
2006-04-21,Product_35,88
2012-05-15,Product_11,25
2018-11-05,Product_28,51
2017-11-20,Product_3,1
2002-02-26,Product_75,2
2002-12-27,Product_73,57
2009-06-27,Product_67,73
2007-10-10,Product_44,67
2013-07-09,Product_63,34
2010-09-03,Product_90,30
2012-01-10,Product_19,12
2001-12-11,Product_21,64
2000-12-28,Product_27,64
2002-07-29,Product_12,10
2017-08-03,Product_44,5
2018-03-30,Product_72,68
2007-01-31,Product_48,63
2011-12-02,Product_4,42
2000-12-01,Product_90,14
2021-09-24,Product_2,28
2011-06-09,Product_10,90
2020-07-02,Product_95,50
2012-08-15,Product_85,4
2014-03-02,Product_19,87
2003-09-12,Product_11,24
2005-11-17,Product_62,10
2014-03-01,Product_64,66
2012-10-28,Product_76,66
2011-09-01,Product_76,30
2007-05-11,Product_88,66
2018-03-25,Product_12,18
2015-06-08,Product_27,89
2022-02-08,Product_36,64
2024-08-25,Product_53,47
2022-07-18,Product_6,11
2010-08-26,Product_100,88
2005-11-27,Product_46,44
2010-07-25,Product_5,16
2010-03-29,Product_95,47
2024-06-04,Product_69,28
2013-02-18,Product_52,83
2007-11-09,Product_38,24
2006-02-24,Product_63,17
2010-09-21,Product_71,76
2004-09-23,Product_36,62
2010-06-17,Product_84,85
2021-06-25,Product_17,70
2017-10-22,Product_14,59
2013-01-21,Product_1,79
2001-12-13,Product_81,90
2012-04-18,Product_67,22
2000-03-22,Product_34,22
2014-01-31,Product_60,43
2022-12-15,Product_19,80
2006-05-23,Product_27,74
2009-01-25,Product_81,52
2013-02-26,Product_6,83
2020-02-09,Product_78,71
2009-04-24,Product_5,71
2014-08-03,Product_56,35
2002-10-17,Product_71,12
2005-08-16,Product_40,94
2017-07-05,Product_20,86
2014-02-16,Product_81,43
2008-08-21,Product_34,42
2007-06-05,Product_93,5
2006-07-10,Product_16,71
2008-02-04,Product_30,4
2009-06-15,Product_52,21
2012-04-07,Product_80,21
2004-11-01,Product_56,24
2024-04-14,Product_62,11
2015-10-09,Product_24,23
2008-09-14,Product_10,57
2014-11-16,Product_91,89
2020-06-11,Product_52,87
2009-06-23,Product_41,6
2010-12-17,Product_24,71
2015-05-11,Product_72,90
2005-11-08,Product_43,17
2010-12-23,Product_87,56
2002-05-22,Product_48,47
2023-07-24,Product_51,69
2007-08-04,Product_41,68
2021-07-04,Product_42,78
2019-10-15,Product_97,78
2003-05-12,Product_2,2
2023-04-12,Product_88,56
2023-12-02,Product_77,54
2017-03-17,Product_24,79
2013-10-12,Product_51,84
2006-03-30,Product_43,60
2016-09-20,Product_90,82
2015-09-30,Product_31,23
2011-04-03,Product_24,29
2000-11-16,Product_96,50
2007-06-19,Product_40,75
2012-11-01,Product_5,72
2005-09-22,Product_19,2
2000-06-12,Product_27,53
2015-01-29,Product_23,60
2001-04-08,Product_82,45
2019-06-01,Product_44,9
2015-06-14,Product_56,96
2000-11-10,Product_88,50
2024-05-20,Product_68,70
2008-04-22,Product_62,98
2024-09-30,Product_41,66
2009-11-07,Product_45,38
2008-05-09,Product_14,33
2012-09-08,Product_54,100
2013-01-31,Product_63,76
2011-07-21,Product_90,8
2019-08-04,Product_37,53
2013-01-02,Product_9,31
2018-02-01,Product_8,91
2008-03-16,Product_88,64
2005-05-09,Product_7,91
2019-09-16,Product_25,61
2003-03-22,Product_96,6
2020-11-14,Product_66,76
2024-01-01,Product_23,17
2001-06-17,Product_61,57
2000-01-11,Product_81,59
2018-05-03,Product_18,78
2015-11-28,Product_36,34
2018-02-24,Product_10,69
2005-06-16,Product_40,74
2002-07-31,Product_76,1
2001-08-31,Product_22,72
2003-06-18,Product_16,64
2015-05-30,Product_87,12
2006-08-15,Product_11,54
2023-04-03,Product_66,41
2009-06-26,Product_43,44
2009-07-26,Product_17,53
2015-05-27,Product_57,23
2024-04-06,Product_32,35
2008-03-01,Product_95,1
2005-05-04,Product_49,52
2013-06-25,Product_27,32
2003-05-15,Product_90,71
2019-11-10,Product_69,61
2001-12-30,Product_78,11
2012-08-13,Product_51,39
2007-05-28,Product_27,39
2006-05-06,Product_72,29
2003-11-26,Product_53,91
2003-10-03,Product_39,81
2002-01-21,Product_15,82
2005-12-01,Product_83,25
2015-03-14,Product_84,42
2010-04-22,Product_80,4
2016-01-15,Product_84,55
2015-12-27,Product_77,79
2011-10-25,Product_46,43
2016-09-17,Product_90,64
2011-04-27,Product_2,41
2014-10-25,Product_40,47
2022-04-15,Product_37,16
2010-11-28,Product_69,36
2002-11-18,Product_64,6
2014-06-03,Product_94,45
2015-09-05,Product_39,83
2018-03-03,Product_64,71
2023-06-17,Product_85,68
2017-06-04,Product_51,48
2021-09-03,Product_73,13
2002-02-28,Product_26,68
2006-02-18,Product_83,95
2015-01-20,Product_81,62
2008-06-16,Product_66,14
2022-05-09,Product_72,17
2015-04-22,Product_87,6
2015-11-19,Product_23,72
2021-10-04,Product_54,85
2020-08-04,Product_65,34
2009-07-21,Product_26,54
2001-07-21,Product_87,36
2005-12-26,Product_63,81
2012-10-06,Product_56,14
2022-12-12,Product_57,10
2018-08-08,Product_87,92
2011-12-06,Product_78,79
2012-04-20,Product_71,27
2006-05-04,Product_61,40
2016-08-30,Product_12,86
2010-01-12,Product_83,32
2024-07-29,Product_54,18
2001-04-19,Product_41,8
2010-06-01,Product_90,85
2018-01-15,Product_48,60
2001-07-01,Product_54,11
2015-04-12,Product_25,56
2013-08-07,Product_18,12
2000-01-14,Product_71,26
2013-02-18,Product_38,64
2013-07-09,Product_36,28
2014-04-30,Product_86,24
2004-03-24,Product_38,79
2007-03-24,Product_86,35
2002-10-03,Product_95,55
2023-04-08,Product_58,13
2019-09-21,Product_68,19
2023-01-02,Product_5,66
2004-11-28,Product_60,50
2017-01-09,Product_28,52
2011-05-10,Product_47,59
2004-01-21,Product_27,12
2023-02-23,Product_94,14
2020-02-05,Product_100,81
2024-06-10,Product_47,69
2024-07-02,Product_35,5
2011-10-25,Product_49,36
2019-02-11,Product_79,7
2018-10-29,Product_2,46
2013-04-24,Product_83,37
2015-03-05,Product_7,88
2008-01-02,Product_66,89
2016-01-21,Product_12,46
2016-07-09,Product_37,43
2022-06-27,Product_14,53
2010-07-02,Product_40,51
2017-03-31,Product_37,79
2005-11-29,Product_71,53
2001-06-05,Product_94,81
2015-02-10,Product_32,21
2009-07-17,Product_62,99
2023-11-25,Product_65,79
2024-11-30,Product_47,29
2022-04-12,Product_12,38
2006-03-08,Product_54,15
2015-08-14,Product_73,18
2009-07-21,Product_35,76
2011-09-19,Product_72,82
2019-05-09,Product_77,78
2019-12-24,Product_6,70
2000-07-29,Product_73,43
2001-09-16,Product_14,77
2007-10-25,Product_88,24
2001-05-13,Product_83,38
2000-12-17,Product_34,65
2022-06-03,Product_63,20
2015-07-18,Product_93,76
2009-12-19,Product_28,93
2013-11-02,Product_19,16
2020-08-05,Product_47,23
2019-02-13,Product_69,83
2001-10-12,Product_50,28
2010-06-06,Product_68,31
2016-04-09,Product_52,7
2023-07-07,Product_28,84
2011-12-16,Product_35,28
2009-12-09,Product_70,52
2015-03-28,Product_53,73
2023-01-31,Product_98,89
2020-09-12,Product_58,46
2010-02-03,Product_35,100
2018-01-06,Product_65,79
2017-12-23,Product_71,32
2013-10-12,Product_85,31
2024-10-11,Product_18,3
2010-04-29,Product_66,62
2023-02-16,Product_78,6
2012-12-28,Product_17,70
2022-11-01,Product_53,85
2002-07-23,Product_10,94
2004-11-25,Product_75,96
2019-12-18,Product_28,14
2011-08-15,Product_24,58
2014-01-30,Product_97,73
2013-07-08,Product_8,25
2012-03-30,Product_56,13
2005-03-24,Product_61,97
2012-05-16,Product_95,42
2013-09-30,Product_44,69
2023-12-08,Product_93,94
2003-04-13,Product_58,74
2018-03-02,Product_48,14
2004-02-13,Product_58,21
2021-11-03,Product_18,33
2014-07-21,Product_57,2
2009-05-31,Product_73,69
2012-06-11,Product_50,64
2008-07-15,Product_25,36
2004-01-02,Product_7,59
2019-09-21,Product_100,94
2017-02-09,Product_16,89
2000-07-20,Product_55,91
2005-05-27,Product_70,22
2016-07-01,Product_30,58
2018-07-28,Product_61,32
2003-10-11,Product_53,28
2012-04-27,Product_94,37
2021-07-21,Product_28,94
2002-03-15,Product_68,84
2018-07-27,Product_81,5
2023-09-26,Product_43,24
2023-08-24,Product_9,91
2007-09-20,Product_71,24
2006-08-22,Product_47,41
2015-06-20,Product_45,84
2001-01-07,Product_7,33
2007-03-06,Product_45,23
2022-04-07,Product_18,14
2011-04-24,Product_5,24
2008-10-25,Product_17,37
2008-04-16,Product_10,65
2009-10-26,Product_9,21
2012-12-26,Product_95,62
2014-09-17,Product_67,6
2013-08-24,Product_37,75
2024-02-07,Product_68,50
2011-10-04,Product_80,37
2016-02-18,Product_9,29
2018-01-04,Product_81,97
2018-10-14,Product_28,23
2001-09-27,Product_70,1
2014-07-06,Product_15,36
2016-08-11,Product_88,38
2020-03-20,Product_67,60
2014-09-22,Product_14,20
2020-01-11,Product_26,54
2019-02-13,Product_19,40
2018-03-04,Product_5,79
2016-09-10,Product_12,80
2016-11-12,Product_18,48
2017-07-14,Product_12,58
2023-07-22,Product_45,58
2024-06-14,Product_63,18
2016-06-17,Product_91,97
2022-12-27,Product_50,19
2013-10-13,Product_13,52
2004-12-09,Product_48,20
2021-09-23,Product_8,66
2004-03-25,Product_79,62
2017-07-18,Product_61,75
2018-08-15,Product_84,73
2008-03-16,Product_13,98
2005-03-19,Product_46,50
2009-05-15,Product_81,87
2020-12-03,Product_47,61
2022-01-10,Product_50,78
2006-08-29,Product_8,65
2013-04-23,Product_55,56
2016-03-24,Product_99,2
2020-03-28,Product_12,79
2017-08-18,Product_2,41
2022-01-31,Product_68,51
2006-06-22,Product_31,40
2022-05-20,Product_56,17
2017-01-20,Product_23,64
2023-02-03,Product_99,86
2023-08-09,Product_22,59
2004-11-06,Product_4,68
2009-01-15,Product_30,9
2001-12-27,Product_47,34
2022-06-20,Product_88,73
2019-01-04,Product_73,62
2016-03-02,Product_8,37
2001-08-15,Product_13,88
2009-04-28,Product_16,27
2023-01-19,Product_35,28
2001-10-04,Product_98,68
2023-05-09,Product_19,5
2023-08-04,Product_62,77
2004-03-25,Product_84,4
2015-11-19,Product_53,16
2015-03-12,Product_83,26
2000-10-07,Product_31,48
2013-10-14,Product_47,34
2015-08-27,Product_76,44
2002-07-04,Product_62,53
2018-10-06,Product_7,8
2022-11-19,Product_75,96
2015-10-11,Product_66,54
2007-12-23,Product_54,28
2011-09-17,Product_93,34
2014-10-16,Product_40,42
2000-08-10,Product_41,9
2023-05-11,Product_1,30
2023-12-04,Product_10,42
2013-12-23,Product_93,72
2019-03-12,Product_81,45
2024-11-14,Product_47,41
2016-05-28,Product_31,48
2024-02-14,Product_73,90
2003-03-14,Product_85,19
2010-05-12,Product_23,92
2016-10-18,Product_60,33
2014-10-15,Product_84,89
2003-07-29,Product_63,37
2003-05-26,Product_48,3
2010-05-15,Product_39,77
2003-07-13,Product_19,9
2014-02-04,Product_53,31
2019-08-19,Product_18,34
2000-06-16,Product_77,30
2019-11-07,Product_56,4
2001-11-24,Product_16,62
2024-09-18,Product_87,61
2021-01-03,Product_17,22
2008-07-06,Product_5,95
2007-08-19,Product_40,45
2005-05-29,Product_63,47
2013-01-22,Product_2,57
2003-03-10,Product_12,57
2010-07-15,Product_60,73
2002-10-27,Product_12,12
2024-01-21,Product_28,87
2009-06-23,Product_93,30
2000-02-27,Product_7,95
2007-09-01,Product_36,95
2013-08-21,Product_95,83
2009-09-20,Product_96,53
2023-01-19,Product_52,57
2022-07-08,Product_99,11
2017-09-12,Product_83,84
2021-04-06,Product_29,3
2014-03-20,Product_61,13
2003-11-07,Product_74,89
2019-10-19,Product_38,78
2012-04-02,Product_34,50
2001-04-25,Product_82,19
2010-12-30,Product_3,96
2016-03-20,Product_11,98
2014-12-16,Product_95,32
2017-11-18,Product_70,43
2019-02-18,Product_14,63
2007-07-04,Product_50,14
2004-07-12,Product_1,43
2020-04-08,Product_81,78
2011-03-19,Product_47,92
2009-04-13,Product_83,34
2015-06-03,Product_23,39
2002-09-09,Product_51,69
2017-01-29,Product_68,83
2004-05-11,Product_2,95
2004-12-12,Product_47,50
2005-05-23,Product_10,96
2016-07-23,Product_80,53
2022-05-14,Product_16,89
2009-10-02,Product_93,1
2020-01-05,Product_25,56
2012-08-01,Product_92,36
2010-02-02,Product_11,76
2015-02-09,Product_16,60
2022-05-13,Product_40,30
2024-01-06,Product_58,62
2001-03-29,Product_42,43
2020-09-04,Product_86,49
2016-08-16,Product_54,58
2010-10-25,Product_98,8
2022-07-01,Product_8,24
2024-10-05,Product_95,28
2020-03-05,Product_21,61
2007-12-07,Product_35,96
2014-03-24,Product_76,56
2006-06-20,Product_56,74
2014-09-22,Product_99,87
2023-09-20,Product_95,42
2013-10-29,Product_88,83
2005-07-31,Product_13,23
2019-07-09,Product_71,38
2012-07-07,Product_34,8
2012-07-07,Product_18,70
2017-12-07,Product_43,6
2016-11-16,Product_10,26
2002-05-20,Product_14,20
2001-03-23,Product_25,44
2001-11-09,Product_51,45
2015-09-27,Product_25,9
2022-11-01,Product_59,76
2009-05-04,Product_93,2
2008-12-04,Product_30,44
2019-08-29,Product_25,34
2012-02-07,Product_68,42
2019-10-17,Product_99,66
2015-09-13,Product_8,59
2004-01-06,Product_58,38
2002-08-13,Product_23,6
2003-10-15,Product_67,31
2006-11-28,Product_83,47
2003-04-01,Product_89,15
2004-02-27,Product_71,30
2006-05-30,Product_77,17
2017-10-03,Product_52,67
2000-11-08,Product_65,96
2008-01-16,Product_21,36
2018-03-03,Product_2,64
2003-11-04,Product_18,87
