Date,Product,Qty Sold
2006-05-07,Product_14,82
2012-04-20,Product_74,80
2017-11-18,Product_76,46
2002-08-17,Product_88,67
2006-12-05,Product_5,74
2009-11-20,Product_53,67
2002-07-21,Product_89,85
2017-09-15,Product_36,66
2003-03-16,Product_94,10
2002-05-25,Product_49,66
2007-03-28,Product_51,13
2021-05-30,Product_83,65
2023-02-23,Product_16,63
2007-02-25,Product_65,26
2001-05-06,Product_98,22
2001-03-30,Product_14,13
2015-02-09,Product_59,68
2014-08-19,Product_59,24
2019-01-01,Product_2,74
2019-12-05,Product_15,66
2007-05-15,Product_79,78
2013-02-23,Product_76,67
2015-04-28,Product_73,75
2010-05-13,Product_30,77
2016-10-14,Product_94,41
2009-03-17,Product_48,75
2012-05-24,Product_32,97
2000-05-07,Product_78,12
2003-03-03,Product_78,82
2008-01-06,Product_53,96
2019-01-10,Product_29,53
2022-09-30,Product_85,29
2012-08-14,Product_24,23
2023-09-05,Product_25,59
2013-06-05,Product_36,6
2001-11-16,Product_12,30
2022-08-09,Product_88,73
2013-10-27,Product_90,49
2006-05-29,Product_24,96
2008-10-18,Product_91,56
2010-10-19,Product_3,56
2013-04-13,Product_60,71
2013-03-23,Product_91,10
2016-10-12,Product_82,96
2000-09-04,Product_10,34
2021-10-11,Product_62,82
2023-04-03,Product_78,4
2018-09-09,Product_89,6
2015-09-24,Product_68,20
2021-07-12,Product_79,11
2014-10-18,Product_18,26
2024-08-21,Product_10,10
2013-10-20,Product_88,86
2009-05-31,Product_91,97
2006-09-12,Product_46,7
2023-04-25,Product_66,13
2019-11-14,Product_35,68
2021-11-14,Product_98,65
2014-06-30,Product_27,62
2014-02-25,Product_13,57
2008-11-01,Product_87,82
2009-08-09,Product_53,53
2024-02-12,Product_83,45
2024-01-05,Product_81,25
2000-01-08,Product_25,15
2002-02-18,Product_71,64
2020-06-05,Product_78,11
2004-09-10,Product_40,42
2018-10-15,Product_79,12
2000-04-14,Product_31,57
2022-05-15,Product_64,69
2005-12-06,Product_67,23
2001-02-04,Product_51,42
2023-10-06,Product_47,78
2014-04-10,Product_92,48
2005-09-21,Product_41,27
2023-10-31,Product_50,1
2011-02-15,Product_31,56
2004-04-17,Product_40,81
2002-07-26,Product_48,29
2012-06-13,Product_4,79
2007-05-28,Product_84,77
2004-12-05,Product_24,2
2006-06-04,Product_23,19
2019-01-25,Product_16,78
2017-12-25,Product_52,57
2002-06-29,Product_28,1
2005-06-08,Product_12,24
2010-11-04,Product_51,47
2009-07-29,Product_75,40
2009-01-11,Product_72,1
2008-04-14,Product_36,79
2023-06-07,Product_14,77
2021-05-18,Product_14,73
2003-11-03,Product_4,25
2019-04-13,Product_30,37
2023-06-19,Product_60,85
2013-11-08,Product_5,67
2003-06-20,Product_55,19
2018-09-06,Product_22,42
2002-11-21,Product_94,57
2012-07-23,Product_57,17
2010-12-08,Product_17,91
2007-09-23,Product_22,85
2024-01-04,Product_37,46
2012-01-10,Product_3,23
2013-09-17,Product_84,20
2021-03-15,Product_11,45
2021-10-21,Product_69,68
2016-10-31,Product_57,79
2009-04-20,Product_18,42
2023-08-20,Product_3,78
2012-04-16,Product_82,59
2024-03-30,Product_45,92
2014-04-13,Product_59,65
2012-03-21,Product_16,28
2018-03-28,Product_73,8
2007-05-29,Product_90,79
2022-04-18,Product_8,12
2021-10-12,Product_65,13
2003-05-17,Product_16,67
2018-09-28,Product_52,47
2001-09-13,Product_27,53
2019-03-25,Product_53,94
2010-02-28,Product_41,15
2009-08-07,Product_69,95
2021-03-11,Product_95,20
2014-11-14,Product_38,81
2004-12-13,Product_47,28
2018-12-05,Product_73,7
2014-11-06,Product_80,8
2014-12-16,Product_86,39
2006-01-31,Product_33,30
2017-04-30,Product_17,68
2011-07-29,Product_13,29
2003-11-21,Product_75,57
2008-03-03,Product_73,40
2021-05-04,Product_77,54
2002-11-22,Product_16,60
2005-05-03,Product_3,93
2014-07-27,Product_82,58
2015-09-28,Product_23,14
2024-02-17,Product_40,70
2005-10-17,Product_56,29
2008-08-28,Product_42,66
2000-05-30,Product_43,35
2002-05-03,Product_75,31
2002-09-28,Product_94,92
2008-09-29,Product_21,69
2013-08-13,Product_93,25
2017-11-18,Product_10,4
2000-12-22,Product_6,12
2013-07-29,Product_12,42
2016-11-20,Product_14,10
2012-07-05,Product_78,12
2004-06-13,Product_80,51
2001-05-23,Product_59,27
2010-05-18,Product_91,41
2017-12-10,Product_79,98
2016-11-20,Product_25,26
2013-05-04,Product_61,30
2019-02-11,Product_82,26
2020-11-27,Product_11,71
2015-04-18,Product_17,6
2023-09-04,Product_59,84
2003-12-25,Product_56,44
2009-09-16,Product_75,80
2002-04-05,Product_92,78
2012-09-26,Product_80,89
2015-02-20,Product_90,12
2019-06-19,Product_63,9
2019-05-11,Product_99,57
2012-10-27,Product_30,74
2016-07-22,Product_40,100
2005-03-29,Product_65,67
2013-04-30,Product_42,6
2002-07-29,Product_91,67
2020-01-16,Product_27,38
2001-03-07,Product_86,84
2019-07-11,Product_60,55
2000-08-17,Product_50,36
2016-02-28,Product_3,57
2010-06-15,Product_86,48
2000-03-02,Product_80,91
2013-01-02,Product_3,56
2022-05-01,Product_2,62
2009-02-28,Product_2,44
2016-11-23,Product_81,43
2003-03-03,Product_10,14
2018-03-20,Product_83,35
2001-09-18,Product_31,68
2021-07-08,Product_60,92
2022-10-30,Product_14,66
2011-02-14,Product_42,66
2012-12-18,Product_68,45
2014-09-15,Product_14,35
2006-02-20,Product_42,22
2022-02-12,Product_63,69
2016-09-28,Product_72,45
2024-05-22,Product_74,17
2014-11-27,Product_45,25
2000-02-22,Product_47,35
2017-08-09,Product_29,22
2019-10-16,Product_100,28
2008-04-14,Product_38,78
2014-02-08,Product_20,9
2007-10-30,Product_42,18
2019-09-03,Product_42,96
2013-12-22,Product_95,79
2013-10-10,Product_71,5
2015-12-27,Product_24,43
2003-02-14,Product_97,100
2019-04-25,Product_15,10
2011-08-05,Product_71,17
2007-02-20,Product_20,32
2011-09-14,Product_19,100
2008-10-18,Product_30,91
2024-01-08,Product_24,15
2002-02-20,Product_35,12
2004-08-07,Product_95,83
2002-01-16,Product_57,88
2024-08-10,Product_70,34
2005-10-09,Product_61,58
2003-10-05,Product_28,92
2013-01-03,Product_58,10
2019-03-11,Product_92,26
2010-03-03,Product_72,61
2010-08-01,Product_72,7
2013-07-27,Product_90,65
2019-01-31,Product_86,25
2013-07-13,Product_10,80
2003-08-03,Product_5,92
2015-05-24,Product_54,100
2019-05-07,Product_53,33
2009-04-29,Product_57,87
2024-03-02,Product_99,22
2011-03-22,Product_17,39
2018-10-23,Product_53,17
2001-03-21,Product_41,39
2012-12-25,Product_76,33
2024-06-19,Product_5,30
2015-01-09,Product_63,53
2003-07-18,Product_50,19
2023-06-07,Product_98,55
2004-01-29,Product_20,14
2009-04-20,Product_57,1
2009-01-02,Product_17,55
2017-06-12,Product_23,63
2024-06-24,Product_26,8
2023-01-18,Product_14,67
2012-08-08,Product_34,2
2011-06-18,Product_18,40
2008-03-19,Product_16,19
2014-10-21,Product_43,14
2008-11-12,Product_68,52
2016-10-14,Product_64,63
2012-04-20,Product_61,15
2010-08-13,Product_83,19
2016-07-16,Product_88,82
2011-10-08,Product_84,94
2004-01-17,Product_52,14
2015-12-31,Product_91,95
2015-05-20,Product_21,65
2024-03-18,Product_81,92
2009-04-15,Product_4,8
2018-08-02,Product_32,1
2005-02-19,Product_8,33
2017-06-25,Product_88,44
2005-01-30,Product_10,55
2015-11-14,Product_78,87
2014-12-20,Product_76,54
2022-05-13,Product_23,10
2000-06-08,Product_74,48
2012-12-02,Product_38,44
2012-11-02,Product_91,68
2011-05-04,Product_11,63
2021-04-10,Product_35,99
2005-06-13,Product_58,82
2005-10-28,Product_7,66
2004-06-11,Product_12,96
2010-12-17,Product_35,73
2006-03-18,Product_69,40
2001-02-15,Product_72,18
2018-04-10,Product_53,68
2009-11-19,Product_72,67
2015-10-12,Product_52,74
2000-07-07,Product_9,50
2006-07-16,Product_8,88
2004-04-14,Product_26,21
2002-08-15,Product_10,78
2006-05-11,Product_97,77
2023-07-12,Product_73,2
2015-10-07,Product_18,65
2020-01-29,Product_34,83
2016-03-14,Product_28,62
2024-11-04,Product_100,72
2024-12-30,Product_59,96
2005-11-23,Product_99,25
2019-10-31,Product_47,82
2003-04-01,Product_47,57
2015-03-23,Product_32,33
2003-10-08,Product_74,87
2005-08-13,Product_55,45
2000-12-07,Product_43,4
2021-08-06,Product_29,45
2004-07-02,Product_31,29
2024-09-12,Product_5,85
2000-07-19,Product_13,12
2021-07-17,Product_51,86
2023-04-08,Product_54,59
2009-02-10,Product_81,94
2006-08-14,Product_42,2
2024-08-27,Product_64,91
2000-03-20,Product_88,35
2022-09-02,Product_94,81
2024-01-09,Product_83,45
2009-04-23,Product_23,72
2021-08-20,Product_74,84
2009-05-26,Product_43,89
2024-12-04,Product_99,95
2024-12-30,Product_82,27
2023-09-18,Product_99,81
2019-05-31,Product_7,17
2021-04-19,Product_45,88
2004-05-07,Product_83,56
2021-01-08,Product_96,25
2000-03-24,Product_64,29
2012-12-20,Product_64,42
2016-10-18,Product_84,69
2010-04-23,Product_96,38
2017-09-06,Product_50,74
2016-07-09,Product_90,56
2008-08-18,Product_49,68
2022-01-15,Product_22,68
2007-04-11,Product_76,83
2021-01-19,Product_100,30
2010-02-27,Product_68,45
2017-06-04,Product_56,75
2013-11-10,Product_20,100
2022-12-11,Product_37,20
2023-05-26,Product_59,16
2004-12-29,Product_50,83
2023-02-19,Product_12,94
2010-06-28,Product_29,32
2001-03-07,Product_38,93
2012-09-28,Product_74,67
2005-09-26,Product_9,74
2012-06-17,Product_96,31
2010-01-03,Product_24,15
2010-08-16,Product_4,60
2003-11-08,Product_100,91
2008-09-20,Product_78,82
2007-11-09,Product_12,27
2022-06-28,Product_78,80
2024-11-19,Product_14,79
2015-11-01,Product_96,78
2013-09-06,Product_85,47
2008-06-19,Product_100,45
2022-12-25,Product_41,85
2022-02-16,Product_57,5
2004-01-07,Product_52,56
2016-08-12,Product_100,97
2004-02-14,Product_90,85
2011-05-01,Product_68,34
2021-09-12,Product_76,43
2005-07-13,Product_47,81
2013-03-13,Product_38,15
2015-11-24,Product_46,20
2005-04-02,Product_44,65
2021-08-16,Product_99,43
2021-03-01,Product_85,76
2016-05-16,Product_49,89
2004-05-18,Product_37,40
2023-09-24,Product_63,83
2013-03-19,Product_4,59
2011-10-06,Product_40,87
2011-01-03,Product_34,78
2012-04-03,Product_33,85
2020-01-25,Product_61,85
2019-10-19,Product_41,43
2024-12-12,Product_13,43
2012-01-09,Product_100,53
2013-09-09,Product_79,25
2024-01-02,Product_60,35
2000-01-26,Product_58,11
2013-05-14,Product_47,94
2022-12-03,Product_8,84
2012-09-19,Product_48,52
2022-06-27,Product_47,85
2002-01-03,Product_75,38
2012-07-17,Product_87,7
2005-04-04,Product_86,68
2021-09-27,Product_73,49
2016-08-24,Product_72,74
2017-08-31,Product_18,21
2016-12-23,Product_46,31
2015-03-24,Product_62,11
2009-01-09,Product_2,6
2016-05-28,Product_11,49
2017-05-13,Product_62,15
2002-04-15,Product_43,17
2011-04-03,Product_98,85
2000-01-22,Product_54,72
2015-11-27,Product_32,69
2022-08-01,Product_71,78
2005-10-24,Product_3,16
2007-03-14,Product_49,69
2000-03-31,Product_16,72
2018-08-16,Product_51,69
2006-07-02,Product_31,59
2008-02-27,Product_17,35
2005-04-11,Product_58,21
2002-03-03,Product_96,21
2023-03-01,Product_93,76
2010-10-05,Product_99,39
2004-03-30,Product_71,75
2021-01-04,Product_79,66
2017-05-17,Product_47,94
2022-04-09,Product_42,7
2009-12-30,Product_55,90
2021-01-20,Product_38,87
2002-02-24,Product_46,34
2009-03-14,Product_85,99
2000-08-19,Product_60,58
2000-05-20,Product_53,72
2024-12-17,Product_100,89
2002-05-24,Product_93,66
2017-09-10,Product_36,3
2022-05-28,Product_6,64
2016-05-10,Product_81,60
2000-01-20,Product_92,55
2007-10-07,Product_68,57
2015-02-16,Product_53,34
2009-01-14,Product_13,29
2024-10-18,Product_30,34
2023-01-13,Product_92,14
2004-11-04,Product_85,86
2023-03-21,Product_10,64
2019-05-02,Product_56,26
2013-12-17,Product_47,66
2021-05-23,Product_94,59
2017-03-19,Product_14,89
2003-06-20,Product_89,52
2017-01-31,Product_99,98
2002-04-18,Product_1,93
2022-09-16,Product_87,52
2004-09-22,Product_99,100
2022-09-26,Product_8,2
2010-01-31,Product_29,72
2005-07-05,Product_5,1
2009-01-20,Product_55,60
2020-08-24,Product_86,5
2012-02-29,Product_28,2
2014-04-06,Product_32,2
2023-03-15,Product_21,9
2016-05-10,Product_43,64
2019-01-19,Product_88,100
2010-07-03,Product_25,54
2013-07-20,Product_36,100
2012-06-01,Product_58,75
2011-01-13,Product_75,58
2018-05-08,Product_64,9
2001-07-25,Product_15,13
2009-07-24,Product_24,56
2005-01-15,Product_12,69
2024-09-20,Product_10,74
2012-02-06,Product_31,34
2017-12-08,Product_30,59
2023-02-04,Product_28,89
2003-05-10,Product_36,38
2015-12-19,Product_80,93
2009-10-03,Product_5,75
2007-04-02,Product_71,29
2021-10-18,Product_74,53
2007-11-26,Product_52,8
2002-03-15,Product_87,58
2014-07-10,Product_27,81
2019-03-24,Product_14,66
2015-09-07,Product_25,95
2007-04-13,Product_25,10
2014-07-04,Product_88,72
2011-07-27,Product_71,78
2022-12-06,Product_7,68
2016-05-22,Product_25,24
2017-09-29,Product_85,82
2006-05-06,Product_80,33
2022-09-08,Product_56,31
2015-10-29,Product_62,47
2017-12-11,Product_20,59
2018-07-21,Product_43,34
2016-04-03,Product_57,44
2009-01-26,Product_88,79
2016-12-23,Product_47,90
2023-08-19,Product_74,4
2006-01-04,Product_61,49
2010-08-14,Product_14,39
2020-09-10,Product_18,93
2015-06-08,Product_1,61
2015-08-27,Product_83,15
2015-06-20,Product_60,97
2013-08-06,Product_82,26
2019-02-05,Product_1,61
2004-10-19,Product_87,42
2024-05-04,Product_100,53
2006-04-06,Product_26,93
2015-12-31,Product_68,30
2002-01-28,Product_39,57
2015-01-09,Product_33,71
2021-12-14,Product_74,49
2002-10-30,Product_56,35
2017-11-09,Product_53,14
2015-04-13,Product_43,100
2020-12-13,Product_28,97
2018-01-04,Product_80,28
2013-03-12,Product_24,32
2010-09-03,Product_74,94
2007-10-30,Product_48,6
2001-04-27,Product_100,57
2010-05-10,Product_53,67
2002-08-16,Product_65,17
2013-02-25,Product_84,77
2010-01-30,Product_23,69
2022-06-29,Product_19,18
2011-12-12,Product_11,11
2004-09-30,Product_77,64
2021-03-20,Product_43,29
2008-05-23,Product_25,28
2006-12-19,Product_80,88
2002-04-10,Product_11,29
2003-02-24,Product_82,49
2017-05-24,Product_58,93
2019-07-23,Product_71,98
2008-10-24,Product_1,92
2001-08-12,Product_25,35
2008-05-13,Product_55,39
2000-04-11,Product_87,23
2010-01-24,Product_5,85
2019-07-13,Product_10,81
2019-10-31,Product_49,94
2007-01-13,Product_92,21
2015-09-13,Product_85,21
2013-09-18,Product_57,28
2004-06-26,Product_72,16
2001-12-05,Product_25,17
2019-04-07,Product_35,67
2019-04-25,Product_75,34
2014-08-20,Product_2,73
2003-03-25,Product_63,9
2024-09-07,Product_29,99
2024-10-09,Product_76,54
2018-10-01,Product_24,39
2006-07-03,Product_63,85
2021-03-27,Product_52,42
2018-04-05,Product_66,72
2016-04-09,Product_74,49
2011-10-22,Product_57,17
2022-02-28,Product_32,5
2003-02-18,Product_96,53
2010-05-26,Product_32,53
2017-02-04,Product_59,56
2014-11-20,Product_94,59
2000-03-12,Product_18,79
2006-05-13,Product_1,31
2020-02-21,Product_49,80
2020-09-02,Product_74,41
2010-07-15,Product_84,100
2001-03-15,Product_57,44
2003-01-07,Product_49,72
2003-09-19,Product_66,50
2008-06-15,Product_95,87
2007-04-10,Product_38,9
2010-04-22,Product_15,4
2005-06-30,Product_78,1
2021-08-12,Product_37,30
2016-09-07,Product_40,43
2006-02-04,Product_3,28
2010-08-22,Product_4,37
2016-11-02,Product_94,65
2010-05-20,Product_28,31
2022-03-29,Product_56,25
2017-11-21,Product_74,78
2024-02-21,Product_17,58
2008-02-22,Product_91,81
2013-07-21,Product_33,35
2004-04-03,Product_28,22
2010-11-25,Product_75,49
2015-06-10,Product_96,32
2024-02-21,Product_70,93
2018-08-17,Product_62,34
2015-10-27,Product_69,6
2024-08-07,Product_4,70
2004-02-07,Product_71,51
2007-11-04,Product_85,97
2017-11-28,Product_85,45
2006-09-08,Product_14,37
2024-07-15,Product_6,88
2003-03-31,Product_77,29
2015-04-15,Product_25,7
2018-07-17,Product_79,28
2010-06-26,Product_70,39
2016-06-11,Product_21,29
2008-09-27,Product_82,3
2020-04-16,Product_31,69
2013-09-06,Product_99,55
2017-07-25,Product_4,79
2006-12-03,Product_91,53
2020-06-07,Product_40,54
2010-08-19,Product_58,15
2000-10-23,Product_79,57
2022-02-28,Product_4,32
2003-10-07,Product_29,17
2024-04-28,Product_88,27
2012-09-24,Product_16,55
2023-02-26,Product_40,100
2009-09-09,Product_74,48
2016-11-02,Product_37,3
2015-01-27,Product_29,40
2016-08-26,Product_18,11
2024-05-08,Product_76,75
2018-12-08,Product_23,85
2017-02-13,Product_75,27
2014-01-08,Product_37,16
2012-05-27,Product_72,97
2000-01-15,Product_39,87
2003-07-07,Product_2,35
2021-10-06,Product_26,48
2022-02-18,Product_32,23
2024-08-21,Product_71,77
2015-12-31,Product_76,69
2005-10-26,Product_83,79
2003-10-14,Product_84,32
2009-10-22,Product_27,1
2023-11-01,Product_17,84
2017-04-08,Product_59,8
2003-06-03,Product_57,17
2016-09-14,Product_30,15
2012-12-07,Product_47,49
2021-05-15,Product_97,43
2018-12-01,Product_17,83
2017-01-30,Product_3,63
2002-05-10,Product_71,92
2015-08-13,Product_86,99
2003-04-22,Product_60,83
2000-11-29,Product_98,88
2013-05-17,Product_16,8
2020-09-03,Product_1,91
2001-07-09,Product_2,39
2008-01-24,Product_91,4
2015-07-09,Product_33,43
2004-04-27,Product_48,7
2004-12-26,Product_83,10
2016-05-05,Product_69,90
2006-09-10,Product_21,10
2014-12-21,Product_57,15
2019-07-26,Product_41,38
2011-05-29,Product_57,72
2001-12-11,Product_33,24
2007-04-12,Product_72,11
2023-12-03,Product_72,52
2013-10-26,Product_18,76
2019-08-11,Product_8,11
2003-02-14,Product_80,72
2006-07-18,Product_32,91
2008-10-03,Product_77,14
2013-10-23,Product_52,53
2009-06-13,Product_1,83
2007-10-20,Product_56,97
2008-04-09,Product_18,14
2017-03-27,Product_1,80
2021-01-27,Product_20,22
2024-01-03,Product_25,44
2014-08-03,Product_59,68
2003-08-27,Product_84,42
2000-10-02,Product_22,97
2010-12-14,Product_21,9
2009-04-15,Product_10,95
2012-06-15,Product_55,21
2014-02-06,Product_92,18
2015-11-09,Product_38,55
2003-04-10,Product_64,72
2015-08-16,Product_19,92
2009-06-28,Product_36,20
2020-04-08,Product_100,18
2003-03-11,Product_52,44
2009-10-28,Product_87,80
2017-04-17,Product_79,30
2006-07-02,Product_77,85
2019-02-08,Product_88,28
2017-09-29,Product_46,45
2003-02-10,Product_26,59
2017-03-08,Product_72,92
2020-12-17,Product_100,59
2012-03-02,Product_60,32
2021-07-12,Product_98,11
2004-01-12,Product_96,48
2022-02-18,Product_56,44
2015-06-15,Product_69,35
2022-03-08,Product_20,59
2008-08-07,Product_82,21
2013-05-23,Product_54,10
2013-07-03,Product_84,81
2012-10-18,Product_50,29
2008-04-30,Product_39,62
2011-05-11,Product_75,38
2022-02-25,Product_4,45
2018-12-19,Product_56,40
2022-04-29,Product_92,80
2013-12-04,Product_81,28
2017-11-17,Product_51,76
2011-08-09,Product_14,89
2017-09-15,Product_94,98
2006-01-25,Product_36,54
2018-12-13,Product_33,49
2001-05-21,Product_69,14
2020-07-16,Product_33,94
2020-10-29,Product_40,99
2003-08-19,Product_25,96
2024-05-20,Product_77,1
2002-11-03,Product_43,97
2015-08-21,Product_51,50
2009-07-26,Product_18,2
2010-07-21,Product_90,66
2013-02-12,Product_14,7
2013-01-17,Product_39,10
2014-02-18,Product_39,37
2009-03-16,Product_52,27
2018-05-31,Product_46,40
2013-11-20,Product_64,52
2011-09-25,Product_22,13
2019-10-14,Product_82,38
2015-12-28,Product_75,15
2021-08-30,Product_81,9
2004-11-21,Product_39,71
2000-02-07,Product_67,18
2006-12-14,Product_47,91
2020-08-14,Product_19,18
2010-04-22,Product_21,74
2001-08-30,Product_53,90
2023-11-30,Product_76,6
2006-03-14,Product_55,29
2010-09-19,Product_21,40
2019-09-17,Product_54,17
2004-09-12,Product_44,19
2023-02-01,Product_47,97
2015-11-23,Product_6,93
2013-09-06,Product_66,95
2006-09-30,Product_32,36
2001-05-03,Product_28,42
2022-01-01,Product_31,46
2008-03-01,Product_58,14
2003-09-23,Product_89,33
2009-06-25,Product_71,54
2010-12-18,Product_54,57
2023-09-25,Product_29,76
2010-10-14,Product_70,93
2002-06-26,Product_20,14
2024-05-17,Product_53,94
2008-11-26,Product_94,29
2014-06-09,Product_37,35
2001-07-15,Product_37,55
2015-06-25,Product_13,45
2013-03-29,Product_69,72
2009-01-28,Product_98,44
2015-05-23,Product_71,96
2015-12-25,Product_100,79
2005-04-15,Product_46,27
2011-12-17,Product_22,87
2002-01-19,Product_69,57
2013-08-19,Product_7,53
2023-09-19,Product_92,72
2012-09-22,Product_10,83
2017-04-29,Product_78,60
2017-01-11,Product_77,80
2002-04-17,Product_28,40
2014-07-29,Product_5,94
2012-01-08,Product_100,79
2003-02-12,Product_88,91
2021-09-15,Product_34,47
2016-03-13,Product_41,95
2021-10-07,Product_14,100
2002-10-19,Product_21,33
2002-11-04,Product_45,53
2012-07-13,Product_7,45
2010-11-18,Product_7,96
2009-02-11,Product_52,18
2004-08-03,Product_77,100
2004-06-26,Product_100,7
2019-04-16,Product_27,23
2009-07-28,Product_67,99
2013-11-09,Product_9,45
2016-05-21,Product_21,95
2011-07-24,Product_21,6
2008-04-02,Product_66,39
2001-06-08,Product_48,33
2014-04-11,Product_16,20
2005-07-30,Product_5,57
2000-04-01,Product_45,79
2011-07-06,Product_80,54
2007-06-23,Product_20,93
2015-11-14,Product_80,22
2003-05-13,Product_47,28
2004-03-16,Product_100,21
2018-08-02,Product_19,80
2000-03-12,Product_72,36
2024-02-24,Product_31,87
2014-09-16,Product_7,17
2020-12-10,Product_37,27
2000-10-26,Product_72,51
2002-01-23,Product_99,10
2023-10-23,Product_28,22
2011-07-11,Product_75,82
2013-07-28,Product_80,46
2005-04-23,Product_97,68
2004-07-29,Product_53,44
2016-04-07,Product_90,56
2010-03-26,Product_56,26
2018-03-24,Product_44,25
2020-03-18,Product_29,67
2008-07-20,Product_9,3
2019-06-30,Product_59,23
2014-11-26,Product_39,91
2010-08-22,Product_4,59
2017-01-17,Product_66,93
2011-08-07,Product_46,7
2017-01-23,Product_33,34
2005-09-15,Product_2,48
2016-04-16,Product_59,4
2008-01-18,Product_84,5
2003-03-25,Product_75,62
2008-04-18,Product_86,24
2014-04-05,Product_28,30
2007-01-30,Product_29,20
2003-06-26,Product_73,60
2008-01-09,Product_62,62
2004-10-09,Product_2,10
2000-05-29,Product_76,21
2013-03-23,Product_50,34
2008-08-21,Product_10,16
2020-10-08,Product_27,84
2015-01-03,Product_54,44
2009-05-06,Product_95,55
2014-04-29,Product_1,46
2022-11-11,Product_93,83
2004-11-22,Product_99,37
2023-02-21,Product_29,31
2013-07-14,Product_80,28
2001-08-16,Product_41,42
2018-03-11,Product_14,31
2008-09-08,Product_45,70
2010-02-18,Product_80,99
2020-01-09,Product_35,64
2020-03-10,Product_54,91
2004-08-01,Product_12,9
2008-05-08,Product_82,88
2019-11-04,Product_38,97
2012-03-13,Product_54,88
2008-12-04,Product_60,48
2016-06-12,Product_6,34
2003-12-12,Product_59,34
2015-05-05,Product_58,26
2005-07-09,Product_86,59
2003-02-09,Product_19,100
2010-11-21,Product_22,17
2013-01-15,Product_1,99
2021-05-01,Product_93,72
2015-03-09,Product_38,14
2010-10-28,Product_25,90
2016-07-07,Product_83,68
2022-09-04,Product_51,70
2015-08-22,Product_45,94
2011-01-05,Product_32,43
2018-10-31,Product_21,62
2009-04-14,Product_36,47
2014-12-02,Product_27,75
2021-03-27,Product_46,28
2012-03-30,Product_68,40
2000-09-06,Product_64,59
2016-04-12,Product_47,11
2017-10-31,Product_8,54
2014-08-09,Product_78,51
2016-05-31,Product_40,10
2018-08-04,Product_9,43
2010-08-17,Product_4,20
2017-11-22,Product_96,30
2018-07-22,Product_47,90
2023-07-08,Product_55,66
