Date,Product,Qty Sold
2008-10-14,Product_59,87
2021-04-09,Product_47,56
2004-07-06,Product_67,28
2004-03-19,Product_11,67
2002-09-01,Product_75,2
2018-09-10,Product_78,27
2006-04-22,Product_55,100
2019-01-31,Product_81,28
2018-09-22,Product_78,41
2015-10-06,Product_54,19
2022-05-16,Product_57,72
2013-05-16,Product_70,59
2011-06-17,Product_54,78
2008-10-16,Product_55,74
2023-07-09,Product_85,19
2003-10-10,Product_38,5
2023-03-10,Product_90,54
2005-11-10,Product_75,29
2015-06-18,Product_64,70
2005-12-03,Product_47,21
2023-07-10,Product_80,49
2006-09-18,Product_66,97
2011-06-02,Product_47,92
2021-03-19,Product_75,18
2010-03-30,Product_92,35
2022-10-15,Product_67,54
2000-07-10,Product_21,65
2018-02-26,Product_24,80
2009-02-15,Product_67,2
2020-05-25,Product_18,73
2002-10-11,Product_97,85
2005-09-16,Product_65,26
2016-09-24,Product_59,76
2022-12-24,Product_72,80
2006-10-13,Product_97,65
2018-11-12,Product_55,92
2007-06-30,Product_88,45
2022-12-03,Product_61,84
2018-06-19,Product_23,96
2002-11-21,Product_30,27
2015-12-04,Product_79,22
2022-09-14,Product_84,59
2009-04-04,Product_66,60
2008-07-22,Product_7,55
2010-10-29,Product_53,52
2010-03-12,Product_23,92
2007-06-13,Product_11,27
2009-08-16,Product_40,44
2004-06-23,Product_44,46
2000-07-06,Product_18,82
2008-06-04,Product_29,25
2005-11-25,Product_83,90
2018-11-16,Product_61,85
2007-11-10,Product_23,3
2004-03-24,Product_40,54
2024-10-18,Product_5,66
2003-03-18,Product_56,44
2012-07-30,Product_89,21
2024-01-06,Product_38,94
2000-09-14,Product_72,1
2018-04-15,Product_33,16
2016-01-08,Product_78,63
2003-07-22,Product_69,62
2014-10-13,Product_63,50
2005-12-28,Product_16,73
2013-03-09,Product_30,27
2007-06-06,Product_25,11
2006-08-19,Product_64,32
2018-02-17,Product_18,46
2015-12-21,Product_1,76
2012-08-19,Product_29,95
2005-11-08,Product_38,43
2016-07-17,Product_57,89
2023-04-20,Product_77,14
2014-06-02,Product_2,10
2021-04-06,Product_47,37
2015-10-23,Product_78,50
2016-12-28,Product_85,16
2009-10-02,Product_75,11
2021-01-12,Product_40,89
2003-12-17,Product_8,46
2006-02-23,Product_96,11
2013-09-11,Product_92,35
2010-04-29,Product_76,22
2000-08-03,Product_28,15
2014-07-27,Product_11,37
2006-12-15,Product_65,82
2010-11-02,Product_43,72
2013-07-29,Product_9,23
2001-10-19,Product_11,1
2007-12-17,Product_4,10
2023-06-02,Product_33,46
2015-07-22,Product_55,77
2003-07-02,Product_73,20
2021-09-14,Product_32,14
2011-09-10,Product_7,54
2016-06-08,Product_93,10
2018-01-14,Product_83,69
2010-06-22,Product_65,64
2019-05-24,Product_25,85
2010-02-04,Product_42,25
2004-04-30,Product_65,32
2002-11-10,Product_57,50
2002-11-19,Product_19,15
2020-10-10,Product_99,51
2004-06-30,Product_93,41
2015-12-12,Product_23,96
2013-11-05,Product_36,6
2010-11-02,Product_21,5
2021-05-26,Product_21,42
2004-01-20,Product_86,30
2008-05-15,Product_43,38
2014-10-23,Product_98,49
2015-02-28,Product_44,62
2024-04-01,Product_76,53
2009-05-05,Product_57,47
2011-06-18,Product_47,88
2002-11-07,Product_57,7
2017-04-30,Product_72,65
2015-06-02,Product_81,49
2023-02-04,Product_69,6
2020-06-23,Product_74,86
2004-12-23,Product_95,16
2021-02-05,Product_9,86
2023-11-04,Product_63,69
2003-11-03,Product_35,85
2019-01-27,Product_21,71
2019-04-05,Product_61,96
2015-04-27,Product_64,50
2007-09-13,Product_87,2
2022-09-11,Product_14,40
2019-04-20,Product_2,23
2014-11-13,Product_77,76
2009-12-27,Product_20,6
2023-09-06,Product_90,57
2020-12-27,Product_70,53
2024-05-08,Product_25,34
2012-12-22,Product_44,55
2014-06-08,Product_70,22
2011-05-28,Product_58,87
2019-09-23,Product_54,88
2020-01-14,Product_100,55
2004-12-14,Product_26,94
2024-07-09,Product_48,73
2004-03-21,Product_20,48
2005-05-28,Product_38,70
2003-06-05,Product_27,73
2009-01-28,Product_92,30
2008-03-23,Product_32,16
2015-11-19,Product_26,29
2005-04-25,Product_2,85
2000-08-29,Product_49,63
2013-09-18,Product_20,9
2012-10-07,Product_36,23
2006-06-20,Product_79,80
2009-01-11,Product_59,96
2013-04-12,Product_55,76
2021-07-04,Product_1,94
2024-08-19,Product_14,84
2013-01-10,Product_64,44
2005-04-22,Product_43,48
2005-04-24,Product_80,34
2011-11-18,Product_11,20
2005-07-25,Product_50,72
2000-01-27,Product_81,39
2008-01-21,Product_7,10
2015-01-06,Product_1,41
2024-05-16,Product_18,59
2005-08-18,Product_29,43
2010-07-11,Product_36,57
2018-03-28,Product_98,42
2009-09-26,Product_8,78
2023-10-31,Product_92,17
2002-10-13,Product_17,24
2010-07-01,Product_72,54
2022-04-11,Product_17,57
2018-11-24,Product_21,18
2000-03-17,Product_55,42
2014-05-19,Product_29,47
2020-07-07,Product_39,11
2002-08-19,Product_64,78
2001-05-31,Product_21,57
2019-05-21,Product_73,94
2016-02-03,Product_39,43
2012-01-29,Product_95,4
2004-12-12,Product_86,68
2009-07-18,Product_70,86
2012-10-15,Product_100,32
2000-12-07,Product_1,13
2001-07-21,Product_17,95
2008-08-21,Product_72,15
2010-12-04,Product_91,10
2002-12-12,Product_55,38
2024-06-08,Product_76,90
2007-10-11,Product_86,26
2023-11-18,Product_55,61
2013-03-25,Product_65,80
2024-05-05,Product_48,79
2005-05-22,Product_75,91
2023-05-02,Product_65,70
2022-07-14,Product_54,54
2024-05-22,Product_47,99
2022-10-21,Product_36,60
2012-09-20,Product_73,27
2015-06-09,Product_97,88
2007-03-09,Product_82,97
2004-12-27,Product_4,95
2014-09-07,Product_55,80
2016-01-11,Product_63,38
2005-04-24,Product_78,67
2007-11-14,Product_45,97
2022-08-06,Product_32,11
2021-07-18,Product_72,6
2011-10-08,Product_26,14
2018-03-05,Product_64,40
2004-08-25,Product_84,13
2009-11-10,Product_35,16
2005-10-30,Product_69,38
2005-05-09,Product_71,65
2019-02-22,Product_4,96
2016-03-05,Product_24,11
2012-12-08,Product_95,87
2017-07-15,Product_23,13
2015-05-13,Product_38,68
2013-12-13,Product_63,96
2002-05-24,Product_47,22
2000-11-27,Product_11,66
2011-07-22,Product_83,22
2019-06-01,Product_97,26
2001-06-01,Product_67,42
2012-09-03,Product_35,18
2020-04-29,Product_75,81
2010-12-05,Product_66,41
2015-07-27,Product_69,20
2011-10-22,Product_96,25
2002-05-09,Product_100,52
2004-05-26,Product_19,1
2010-03-30,Product_95,43
2021-11-19,Product_100,49
2018-04-27,Product_40,55
2002-01-26,Product_77,9
2001-02-20,Product_9,15
2019-03-15,Product_31,92
2002-12-29,Product_66,55
2004-09-17,Product_39,10
2016-03-30,Product_47,62
2020-12-13,Product_86,9
2005-07-28,Product_66,81
2011-04-14,Product_40,88
2005-01-08,Product_88,83
2003-08-25,Product_25,16
2014-02-25,Product_93,9
2001-01-09,Product_43,10
2006-11-03,Product_26,20
2015-07-26,Product_55,99
2024-09-16,Product_99,42
2022-06-16,Product_80,41
2007-06-16,Product_91,59
2008-02-03,Product_40,95
2024-09-17,Product_32,13
2010-01-17,Product_34,83
2017-01-11,Product_50,96
2021-06-24,Product_43,99
2023-01-08,Product_91,60
2024-07-30,Product_75,31
2013-03-01,Product_74,32
2009-10-29,Product_13,46
2009-04-12,Product_55,45
2011-04-30,Product_89,38
2018-02-23,Product_21,81
2011-12-05,Product_33,45
2006-06-11,Product_3,41
2014-06-24,Product_54,82
2001-11-12,Product_93,45
2022-05-12,Product_81,72
2022-06-22,Product_80,6
2011-09-05,Product_43,50
2013-05-25,Product_52,69
2015-04-24,Product_86,77
2010-02-19,Product_26,40
2004-09-21,Product_32,88
2006-11-03,Product_84,46
2012-08-02,Product_88,78
2000-02-03,Product_15,25
2000-01-04,Product_14,6
2007-08-26,Product_63,30
2023-01-04,Product_24,45
2003-10-14,Product_50,51
2014-07-05,Product_94,97
2008-04-30,Product_54,64
2003-06-06,Product_44,83
2007-12-25,Product_82,87
2004-05-15,Product_14,15
2009-08-21,Product_80,55
2012-01-02,Product_17,9
2011-08-20,Product_64,4
2000-01-27,Product_83,93
2009-11-07,Product_47,20
2021-09-17,Product_21,36
2008-11-19,Product_93,76
2013-12-15,Product_64,86
2023-07-18,Product_91,98
2023-10-24,Product_67,68
2021-05-19,Product_38,66
2022-07-15,Product_14,36
2019-07-02,Product_25,5
2001-02-02,Product_36,96
2024-09-22,Product_45,17
2014-10-10,Product_48,97
2021-11-12,Product_18,25
2007-10-17,Product_28,38
2002-04-19,Product_8,88
2007-03-01,Product_62,80
2008-03-09,Product_1,56
2008-02-19,Product_58,91
2012-04-07,Product_16,49
2020-01-30,Product_64,17
2000-09-26,Product_46,4
2003-03-02,Product_42,31
2015-06-07,Product_72,69
2007-05-21,Product_86,96
2004-06-17,Product_86,98
2009-07-11,Product_64,9
2003-08-11,Product_42,31
2010-05-09,Product_37,92
2016-09-13,Product_35,94
2019-04-24,Product_84,91
2012-10-03,Product_16,84
2009-12-16,Product_20,95
2017-02-27,Product_25,43
2006-02-07,Product_47,7
2013-12-12,Product_28,69
2009-07-14,Product_19,21
2003-03-28,Product_85,51
2005-04-21,Product_69,63
2000-10-09,Product_99,91
2008-06-05,Product_14,38
2020-12-15,Product_19,80
2009-12-02,Product_8,9
2014-09-12,Product_37,4
2016-05-06,Product_58,48
2002-03-17,Product_85,57
2011-12-25,Product_55,72
2021-09-19,Product_2,44
2007-02-18,Product_72,80
2004-04-13,Product_50,52
2022-06-04,Product_19,24
2014-07-27,Product_8,55
2008-02-01,Product_19,2
2002-05-27,Product_3,35
2024-06-17,Product_43,1
2006-12-06,Product_37,71
2005-05-10,Product_75,86
2007-10-15,Product_16,8
2014-05-21,Product_15,44
2018-12-28,Product_73,68
2018-04-17,Product_86,29
2001-08-19,Product_37,5
2007-01-17,Product_31,95
2011-05-27,Product_49,88
2000-10-13,Product_43,38
2019-02-28,Product_95,26
2015-04-01,Product_5,35
2010-10-14,Product_26,17
2017-10-13,Product_11,81
2012-10-18,Product_34,51
2010-08-28,Product_100,33
2013-11-18,Product_96,81
2020-01-11,Product_48,8
2007-05-30,Product_44,3
2023-09-21,Product_48,13
2008-06-16,Product_60,18
2016-03-26,Product_91,44
2019-11-19,Product_50,11
2019-02-08,Product_19,90
2006-02-06,Product_95,59
2021-01-05,Product_27,46
2019-10-22,Product_1,50
2001-07-29,Product_43,83
2022-05-28,Product_73,84
2018-08-12,Product_44,42
2024-07-29,Product_44,75
2022-02-17,Product_86,48
2015-12-07,Product_13,40
2022-05-09,Product_13,21
2013-05-13,Product_2,60
2005-10-08,Product_64,8
2020-07-13,Product_82,13
2003-03-28,Product_30,11
2007-12-05,Product_92,82
2023-04-19,Product_29,20
2014-09-24,Product_95,65
2012-10-08,Product_17,2
2005-04-30,Product_51,34
2024-06-19,Product_73,5
2008-05-31,Product_57,3
2012-05-06,Product_44,4
2007-12-13,Product_8,54
2002-11-04,Product_74,5
2019-07-05,Product_50,7
2012-01-01,Product_52,42
2018-04-07,Product_28,46
2006-01-15,Product_75,45
2014-05-21,Product_71,7
2024-02-08,Product_77,7
2010-10-11,Product_76,29
2017-03-07,Product_33,38
2021-03-21,Product_44,9
2022-09-06,Product_48,80
2007-11-28,Product_25,82
2011-02-20,Product_55,96
2021-03-28,Product_76,93
2017-09-11,Product_82,62
2012-06-20,Product_17,83
2018-03-01,Product_30,10
2013-10-01,Product_66,77
2006-12-25,Product_89,10
2011-10-27,Product_26,54
2022-03-07,Product_88,58
2008-11-01,Product_34,90
2005-06-08,Product_4,76
2011-01-05,Product_94,100
2004-11-06,Product_32,1
2022-08-05,Product_47,71
2011-07-26,Product_39,57
2020-03-09,Product_55,96
2011-12-05,Product_16,87
2008-02-10,Product_91,22
2004-11-10,Product_88,82
2023-07-08,Product_4,8
2019-07-21,Product_1,22
2021-03-13,Product_73,59
2020-03-01,Product_16,76
2019-04-11,Product_12,69
2020-02-21,Product_96,1
2000-01-14,Product_7,30
2002-02-12,Product_41,88
2003-05-19,Product_18,52
2014-07-26,Product_9,93
2019-03-03,Product_54,93
2018-08-26,Product_31,57
2005-03-16,Product_48,7
2012-02-05,Product_22,21
2022-08-11,Product_20,75
2022-01-28,Product_89,100
2010-12-18,Product_68,26
2010-08-10,Product_59,18
2007-09-25,Product_88,86
2009-11-29,Product_87,1
2021-07-11,Product_10,11
2014-06-01,Product_60,58
2018-03-05,Product_80,96
2019-09-21,Product_67,49
2005-04-21,Product_91,55
2021-09-21,Product_24,90
2019-06-04,Product_20,56
2014-03-06,Product_40,93
2020-05-22,Product_96,68
2022-09-03,Product_12,31
2005-02-19,Product_12,86
2022-11-30,Product_20,19
2015-09-04,Product_82,13
2011-09-26,Product_36,42
2007-09-02,Product_65,3
2012-02-26,Product_15,75
2004-09-25,Product_100,87
2014-06-30,Product_74,7
2008-08-24,Product_66,75
2022-03-05,Product_67,100
2008-04-20,Product_84,77
2011-05-20,Product_94,14
2004-09-21,Product_69,23
2023-06-12,Product_31,14
2005-11-02,Product_22,81
2004-08-17,Product_98,41
2001-06-19,Product_65,29
2007-10-01,Product_45,23
2000-08-21,Product_73,54
2012-05-14,Product_28,94
2012-12-10,Product_14,70
2007-03-16,Product_19,77
2023-08-06,Product_5,47
2011-11-20,Product_69,1
2021-11-05,Product_16,44
2023-02-09,Product_90,4
2003-07-09,Product_48,4
2006-12-04,Product_35,17
2017-02-02,Product_34,28
2000-08-05,Product_17,14
2008-01-27,Product_64,77
2019-02-16,Product_88,2
2023-08-01,Product_60,73
2010-07-15,Product_24,90
2005-04-03,Product_19,33
2016-09-23,Product_3,60
2013-06-30,Product_22,15
2018-02-25,Product_35,2
2008-03-12,Product_33,15
2019-06-11,Product_29,54
2019-01-29,Product_73,26
2002-10-14,Product_83,91
2001-05-07,Product_47,69
2000-03-23,Product_46,18
2009-04-12,Product_38,22
2017-09-03,Product_54,6
2003-08-21,Product_64,15
2007-01-26,Product_70,34
2001-03-06,Product_52,1
2001-09-25,Product_46,87
2012-02-22,Product_67,57
2010-11-11,Product_50,88
2000-10-20,Product_29,74
2009-11-25,Product_51,69
2002-08-27,Product_83,48
2011-12-30,Product_95,95
2019-08-07,Product_47,5
2000-09-10,Product_74,94
2011-12-02,Product_17,82
2023-05-13,Product_41,5
2023-02-28,Product_58,38
2017-05-17,Product_69,26
2017-10-21,Product_47,3
2007-08-23,Product_1,70
2021-04-26,Product_74,89
2016-01-01,Product_95,77
2014-12-09,Product_63,50
2013-01-26,Product_22,23
2022-03-13,Product_28,43
2008-12-04,Product_72,58
2003-03-16,Product_14,73
2005-04-30,Product_79,48
2019-01-19,Product_5,32
2021-03-30,Product_52,24
2017-08-20,Product_96,19
2021-09-29,Product_51,49
2000-07-26,Product_61,15
2023-11-02,Product_66,77
2015-01-13,Product_61,45
2009-08-09,Product_14,86
2006-08-16,Product_31,36
2014-05-06,Product_77,30
2008-05-29,Product_100,9
2018-04-04,Product_80,68
2011-10-17,Product_35,2
2017-03-03,Product_69,2
2014-05-31,Product_33,98
2011-02-15,Product_54,30
2009-07-06,Product_38,10
2017-12-27,Product_25,94
2000-04-29,Product_82,64
2020-09-17,Product_5,5
2001-11-02,Product_3,2
2024-03-23,Product_61,57
2016-03-23,Product_60,71
2005-04-14,Product_44,57
2006-07-01,Product_77,45
2023-06-07,Product_79,40
2006-08-14,Product_59,98
2011-10-22,Product_97,60
2016-01-02,Product_34,36
2014-11-24,Product_39,72
2003-01-17,Product_52,58
2000-04-02,Product_36,47
2011-11-22,Product_65,77
2015-05-08,Product_8,87
2003-04-14,Product_62,30
2013-05-11,Product_93,12
2000-11-17,Product_19,72
2011-11-12,Product_22,82
2014-10-10,Product_58,69
2016-05-01,Product_70,64
2011-07-19,Product_7,34
2018-05-10,Product_80,61
2006-06-22,Product_9,59
2003-07-31,Product_97,53
2004-03-13,Product_62,67
2002-02-19,Product_14,49
2001-07-02,Product_69,65
2000-12-28,Product_59,19
2012-11-21,Product_74,14
2003-05-18,Product_67,11
2006-12-18,Product_10,100
2018-11-13,Product_8,50
2004-05-09,Product_48,69
2000-05-05,Product_60,51
2001-11-30,Product_49,54
2021-06-19,Product_11,91
2020-08-31,Product_13,9
2022-02-28,Product_19,6
2023-01-19,Product_2,72
2001-04-25,Product_98,23
2018-11-11,Product_62,48
2004-04-01,Product_44,96
2024-08-08,Product_42,15
2016-11-16,Product_79,45
2023-07-15,Product_97,92
2022-03-23,Product_69,62
2020-10-20,Product_82,97
2016-07-01,Product_79,46
2007-06-10,Product_37,27
2005-06-29,Product_98,46
2009-04-08,Product_32,71
2019-09-01,Product_27,31
2000-03-30,Product_89,37
2017-02-08,Product_9,69
2024-02-18,Product_29,57
2020-02-16,Product_75,86
2011-01-14,Product_22,51
2015-09-10,Product_74,8
2021-01-23,Product_80,42
2023-06-24,Product_20,39
2015-08-04,Product_80,44
2012-01-30,Product_79,56
2005-12-26,Product_21,37
2009-12-15,Product_87,89
2009-05-25,Product_73,25
2009-06-23,Product_89,36
2010-09-21,Product_13,49
2021-01-04,Product_70,13
2016-07-27,Product_7,62
2018-08-12,Product_18,76
2008-03-31,Product_75,69
2016-01-15,Product_12,88
2024-10-27,Product_2,81
2019-01-17,Product_41,38
2023-07-24,Product_22,61
2017-07-21,Product_80,90
2015-02-25,Product_41,25
2011-02-06,Product_38,64
2018-02-26,Product_64,32
2000-04-28,Product_56,27
2019-10-20,Product_2,62
2019-02-04,Product_83,95
2016-01-10,Product_43,40
2007-06-01,Product_18,76
2019-10-09,Product_51,45
2003-10-27,Product_67,4
2005-01-23,Product_66,25
2024-07-17,Product_2,98
2000-07-22,Product_83,97
2000-03-27,Product_77,50
2024-10-28,Product_68,93
2008-06-12,Product_15,43
2024-08-21,Product_7,95
2002-05-22,Product_42,58
2010-11-08,Product_3,19
2020-11-13,Product_14,4
2012-01-11,Product_43,80
2024-12-13,Product_55,43
2017-05-06,Product_75,40
2009-11-23,Product_37,80
2000-06-12,Product_52,18
2003-02-22,Product_37,30
2002-05-13,Product_16,82
2002-08-18,Product_80,61
2015-02-06,Product_58,97
2000-02-14,Product_98,42
2007-12-31,Product_52,32
2001-10-28,Product_55,13
2011-03-29,Product_64,16
2017-04-03,Product_44,86
2010-03-15,Product_18,53
2003-09-18,Product_100,58
2024-08-11,Product_32,16
2014-12-08,Product_80,18
2023-06-06,Product_63,47
2007-02-01,Product_42,30
2023-01-03,Product_79,34
2020-07-30,Product_48,63
2015-12-02,Product_9,77
2006-04-10,Product_78,2
2005-12-26,Product_26,6
2024-12-25,Product_85,62
2005-10-24,Product_12,66
2012-07-15,Product_43,24
2006-11-18,Product_34,34
2005-05-30,Product_12,77
2019-05-27,Product_75,19
2001-09-03,Product_58,88
2019-08-30,Product_65,41
2003-05-02,Product_71,67
2021-01-24,Product_17,4
2016-10-10,Product_19,56
2020-12-03,Product_74,62
2007-11-19,Product_79,55
2024-10-14,Product_89,19
2009-03-16,Product_92,95
2020-03-17,Product_100,6
2011-05-09,Product_94,80
2013-07-05,Product_28,15
2020-04-13,Product_68,62
2001-08-23,Product_59,34
2010-02-21,Product_25,51
2021-05-23,Product_43,82
2019-06-13,Product_29,7
2002-11-17,Product_33,53
2018-04-18,Product_58,65
2023-10-16,Product_9,85
2014-09-24,Product_51,76
2011-02-10,Product_44,72
2017-09-07,Product_48,67
2015-12-18,Product_37,55
2021-06-18,Product_2,5
2020-11-12,Product_93,14
2012-07-16,Product_89,93
2002-08-04,Product_100,20
2020-03-16,Product_65,80
2003-04-19,Product_69,73
2012-02-28,Product_20,66
2022-05-29,Product_74,90
2003-09-06,Product_67,78
2000-08-03,Product_57,38
2015-08-25,Product_77,14
2014-06-25,Product_72,65
2008-12-31,Product_72,36
2003-03-07,Product_100,33
2020-05-28,Product_100,78
2006-05-02,Product_20,62
2022-07-03,Product_36,91
2018-09-29,Product_52,94
2017-02-13,Product_83,66
2010-03-03,Product_75,15
2009-06-09,Product_92,40
2006-06-14,Product_55,64
2000-10-13,Product_10,6
2013-02-22,Product_80,64
2001-04-11,Product_30,1
2017-11-13,Product_18,72
2013-11-26,Product_42,41
2006-09-26,Product_89,66
2006-10-07,Product_23,15
2015-06-13,Product_71,24
2005-05-15,Product_11,60
2009-01-05,Product_36,3
2006-02-15,Product_62,8
2021-01-13,Product_49,11
2011-03-19,Product_52,28
2020-12-16,Product_40,36
2001-06-28,Product_62,74
2000-03-28,Product_68,62
2016-07-29,Product_6,76
2005-06-24,Product_49,80
2007-01-31,Product_24,87
2023-10-13,Product_40,17
2009-01-10,Product_53,44
2009-05-29,Product_14,8
2003-07-28,Product_19,29
2016-03-22,Product_79,55
2013-11-09,Product_17,91
2022-09-08,Product_33,60
2018-02-08,Product_63,72
2005-08-17,Product_71,49
2012-05-14,Product_30,57
2023-01-13,Product_44,32
2010-07-27,Product_42,13
2021-07-11,Product_67,4
2016-08-01,Product_45,77
2003-08-23,Product_60,31
2002-05-14,Product_34,87
2004-08-17,Product_69,82
2005-11-23,Product_29,85
2018-01-24,Product_10,5
2014-06-18,Product_20,37
2000-11-29,Product_17,79
2021-12-22,Product_31,88
2004-12-28,Product_11,27
2023-08-06,Product_31,99
2024-02-11,Product_35,12
2011-09-23,Product_61,49
2018-11-25,Product_52,91
2023-03-14,Product_66,92
2003-10-04,Product_13,81
2009-02-10,Product_87,24
2010-03-23,Product_48,6
2023-09-18,Product_9,19
2016-08-19,Product_67,4
2023-05-21,Product_5,53
2009-09-06,Product_93,67
2017-11-28,Product_7,36
2023-08-02,Product_76,38
2021-04-09,Product_78,76
2011-12-28,Product_99,76
2005-01-11,Product_93,2
2022-02-21,Product_46,86
2013-01-20,Product_25,86
2003-11-21,Product_55,44
2013-12-28,Product_47,100
2001-11-24,Product_77,66
2010-10-30,Product_51,37
2002-05-28,Product_14,17
2021-07-16,Product_1,61
2007-11-08,Product_79,18
2014-04-27,Product_72,14
2014-11-18,Product_62,56
2003-02-10,Product_79,84
2021-02-15,Product_86,37
2006-11-27,Product_82,9
2008-12-05,Product_2,19
2014-08-24,Product_28,64
2004-12-20,Product_57,45
2005-08-20,Product_99,38
2021-03-01,Product_34,87
2014-03-07,Product_23,9
2016-10-31,Product_44,70
2009-02-11,Product_90,84
2001-10-19,Product_37,34
2015-06-03,Product_23,79
2020-06-19,Product_33,68
2009-11-10,Product_92,97
2007-12-31,Product_15,74
2001-03-25,Product_90,52
2016-08-09,Product_100,50
2012-05-29,Product_27,40
2004-05-01,Product_26,44
2021-07-16,Product_6,51
2008-08-19,Product_55,19
2006-11-14,Product_51,83
2006-02-11,Product_31,46
2013-01-27,Product_3,19
2004-11-29,Product_32,23
2012-01-27,Product_67,63
2009-03-26,Product_61,18
2000-09-11,Product_6,41
2012-02-07,Product_60,52
2010-08-11,Product_48,75
2020-05-09,Product_42,35
2010-12-13,Product_78,43
2016-09-25,Product_36,47
2016-07-02,Product_50,15
2019-08-20,Product_77,46
2002-07-21,Product_47,64
2020-05-31,Product_21,31
2004-06-15,Product_78,53
2017-07-08,Product_20,47
2016-03-30,Product_31,50
2002-11-19,Product_98,64
2003-11-09,Product_18,83
2011-07-24,Product_22,58
2023-11-01,Product_34,58
2003-06-29,Product_63,67
2014-12-03,Product_41,58
2010-05-22,Product_18,82
2018-10-14,Product_82,94
2006-09-02,Product_83,58
2001-10-25,Product_24,46
2015-09-19,Product_83,6
2005-09-13,Product_75,3
2002-08-11,Product_10,50
2019-03-20,Product_97,88
2005-10-02,Product_29,37
2005-11-05,Product_87,41
2017-09-17,Product_98,63
2019-10-26,Product_38,78
2021-07-08,Product_41,95
2023-09-20,Product_62,64
2016-08-13,Product_69,5
2021-06-28,Product_4,38
2017-05-03,Product_36,93
2011-11-07,Product_80,92
2017-08-17,Product_17,9
2019-09-23,Product_47,42
2010-09-07,Product_36,24
2017-05-15,Product_69,91
2004-04-23,Product_6,44
2010-09-20,Product_45,97
2018-03-13,Product_81,70
2015-10-24,Product_48,37
2017-04-25,Product_28,76
2005-03-25,Product_93,61
2024-05-29,Product_83,46
2011-05-03,Product_48,2
2019-09-17,Product_5,6
2014-08-12,Product_9,22
2003-02-13,Product_30,58
2003-10-24,Product_80,5
2012-01-16,Product_36,99
2011-09-08,Product_77,22
2013-10-02,Product_29,50
2016-07-31,Product_91,16
2006-10-25,Product_58,85
