Date,Product,Qty Sold
2003-08-11,Product_52,85
2015-11-23,Product_41,67
2012-10-18,Product_55,49
2003-12-31,Product_16,45
2009-07-31,Product_81,82
2014-04-07,Product_36,6
2024-01-30,Product_62,27
2013-01-26,Product_11,24
2013-04-21,Product_58,11
2021-06-02,Product_64,37
2000-01-07,Product_66,21
2020-10-01,Product_5,76
2020-04-08,Product_99,5
2007-05-08,Product_15,18
2011-11-21,Product_87,77
2018-10-26,Product_66,52
2001-08-23,Product_71,67
2009-10-12,Product_29,32
2003-02-08,Product_88,38
2014-09-12,Product_96,41
2018-10-23,Product_27,65
2022-06-29,Product_78,25
2004-11-20,Product_17,12
2019-02-18,Product_29,43
2020-08-17,Product_7,78
2003-09-01,Product_74,41
2020-06-20,Product_15,9
2004-01-01,Product_35,21
2024-03-25,Product_18,77
2005-03-08,Product_48,75
2015-05-01,Product_16,82
2022-01-14,Product_39,39
2005-01-15,Product_13,88
2005-05-10,Product_17,92
2010-01-03,Product_37,68
2013-01-28,Product_3,66
2024-03-31,Product_42,72
2011-04-17,Product_14,25
2010-05-31,Product_76,15
2003-02-01,Product_36,44
2021-11-07,Product_5,6
2007-07-30,Product_91,85
2019-02-17,Product_99,36
2002-02-09,Product_98,74
2003-02-26,Product_76,7
2006-07-01,Product_55,8
2020-08-07,Product_41,53
2023-08-28,Product_34,31
2016-06-12,Product_24,48
2014-08-25,Product_54,55
2023-02-15,Product_63,75
2018-05-06,Product_9,1
2008-11-06,Product_47,43
2012-06-11,Product_26,11
2009-11-26,Product_35,4
2005-09-16,Product_42,37
2000-03-01,Product_91,71
2013-04-06,Product_32,48
2004-03-18,Product_50,26
2010-05-19,Product_94,67
2012-09-03,Product_23,35
2005-10-10,Product_5,45
2021-07-05,Product_5,23
2022-11-04,Product_90,26
2004-09-30,Product_60,98
2020-09-13,Product_35,90
2021-09-07,Product_32,53
2019-01-14,Product_72,40
2017-06-11,Product_60,25
2003-03-25,Product_45,74
2023-09-24,Product_96,33
2009-04-02,Product_44,37
2017-10-08,Product_39,90
2007-03-07,Product_46,70
2009-04-22,Product_17,29
2021-06-04,Product_91,61
2023-07-19,Product_52,63
2013-11-25,Product_37,51
2003-10-29,Product_90,48
2001-10-12,Product_34,6
2020-10-19,Product_90,58
2017-10-03,Product_97,44
2003-03-10,Product_19,74
2009-10-17,Product_74,15
2010-09-25,Product_25,46
2021-11-21,Product_77,56
2019-09-21,Product_92,52
2005-10-06,Product_41,89
2020-12-20,Product_54,31
2015-03-23,Product_76,42
2017-02-01,Product_79,11
2002-02-04,Product_20,81
2021-04-10,Product_99,97
2014-06-23,Product_2,55
2004-10-13,Product_74,50
2019-12-28,Product_94,48
2021-07-10,Product_68,92
2018-05-02,Product_55,38
2023-07-12,Product_55,10
2004-09-24,Product_26,41
2007-07-08,Product_14,31
2003-02-23,Product_17,39
2006-03-06,Product_53,57
2010-11-07,Product_19,32
2015-11-02,Product_98,19
2010-09-02,Product_16,47
2024-08-27,Product_22,7
2024-09-26,Product_87,20
2012-05-30,Product_89,36
2011-12-10,Product_41,43
2021-09-04,Product_30,87
2003-11-27,Product_67,15
2018-03-08,Product_58,64
2014-10-26,Product_83,78
2017-09-19,Product_47,99
2021-04-24,Product_46,72
2024-04-09,Product_36,49
2014-04-08,Product_73,38
2006-03-09,Product_12,68
2021-08-27,Product_26,30
2016-01-17,Product_71,57
2011-01-29,Product_89,35
2004-11-17,Product_65,41
2015-03-10,Product_37,9
2006-03-30,Product_73,12
2009-03-21,Product_97,2
2011-03-04,Product_90,31
2024-03-20,Product_11,55
2006-01-03,Product_32,37
2015-03-13,Product_2,72
2002-01-31,Product_50,50
2020-01-15,Product_90,76
2014-11-14,Product_70,55
2020-10-19,Product_20,64
2007-04-19,Product_62,36
2008-12-14,Product_45,63
2007-11-17,Product_31,53
2016-08-21,Product_59,70
2019-02-22,Product_88,73
2007-09-19,Product_55,93
2003-01-14,Product_57,60
2005-02-13,Product_31,11
2020-02-24,Product_2,29
2015-11-05,Product_36,33
2001-02-01,Product_84,62
2021-07-05,Product_32,100
2017-08-28,Product_18,55
2019-10-31,Product_91,51
2024-05-28,Product_59,44
2012-09-23,Product_38,89
2015-02-15,Product_77,28
2002-09-08,Product_82,20
2001-12-06,Product_62,52
2016-01-24,Product_92,37
2004-05-11,Product_88,47
2016-09-19,Product_46,53
2003-09-28,Product_37,66
2006-04-06,Product_8,59
2016-09-19,Product_98,71
2012-11-09,Product_58,72
2000-10-22,Product_74,34
2007-10-08,Product_68,76
2022-01-03,Product_92,17
2013-06-14,Product_25,57
2009-01-03,Product_31,62
2006-04-16,Product_14,89
2017-11-10,Product_9,7
2010-11-05,Product_52,50
2022-04-30,Product_25,100
2014-06-20,Product_28,79
2015-05-17,Product_100,19
2022-06-15,Product_96,77
2020-08-03,Product_58,99
2009-06-04,Product_94,95
2001-04-03,Product_21,79
2009-02-05,Product_58,40
2021-02-13,Product_7,31
2022-10-20,Product_26,22
2000-02-24,Product_75,31
2018-09-26,Product_40,61
2008-10-14,Product_45,38
2009-08-28,Product_34,90
2000-01-03,Product_38,65
2002-01-09,Product_69,5
2010-06-30,Product_67,73
2014-11-18,Product_89,61
2016-04-27,Product_10,67
2009-02-15,Product_63,59
2002-01-22,Product_2,89
2005-07-25,Product_98,31
2000-12-07,Product_24,42
2017-07-13,Product_77,37
2003-08-31,Product_33,46
2000-05-20,Product_48,54
2020-07-04,Product_5,66
2000-11-24,Product_75,3
2024-12-17,Product_4,83
2003-08-26,Product_57,77
2004-09-26,Product_47,70
2022-10-28,Product_75,58
2012-04-16,Product_84,89
2010-12-09,Product_26,59
2013-05-13,Product_49,32
2013-12-27,Product_1,78
2010-10-03,Product_43,49
2005-10-24,Product_38,71
2019-11-24,Product_5,59
2024-12-20,Product_58,72
2002-08-12,Product_26,18
2017-09-14,Product_1,30
2023-06-30,Product_75,94
2004-02-03,Product_2,85
2010-04-16,Product_11,58
2000-08-08,Product_27,45
2006-08-24,Product_7,34
2002-04-15,Product_45,13
2021-01-29,Product_72,64
2008-06-15,Product_32,45
2001-08-01,Product_11,91
2005-05-23,Product_10,100
2007-04-28,Product_74,41
2004-11-21,Product_70,9
2010-08-08,Product_42,2
2015-02-28,Product_67,92
2020-01-09,Product_59,54
2010-09-06,Product_89,90
2003-06-28,Product_61,79
2003-10-16,Product_26,46
2001-09-27,Product_93,60
2023-04-11,Product_84,43
2012-08-05,Product_87,65
2020-02-14,Product_18,19
2006-07-07,Product_79,33
2003-09-18,Product_83,61
2005-10-08,Product_39,5
2019-10-13,Product_23,45
2017-06-05,Product_34,80
2012-06-25,Product_77,19
2012-12-28,Product_29,88
2008-12-31,Product_78,14
2020-01-20,Product_66,44
2003-03-04,Product_48,99
2000-04-27,Product_56,43
2015-03-18,Product_3,5
2015-12-16,Product_4,14
2004-10-07,Product_63,71
2021-10-07,Product_25,27
2007-07-05,Product_83,20
2003-08-07,Product_55,50
2003-05-19,Product_73,40
2020-07-23,Product_61,48
2006-04-23,Product_8,16
2022-07-09,Product_53,48
2024-06-05,Product_97,96
2005-08-12,Product_87,99
2020-12-05,Product_87,78
2002-06-22,Product_80,14
2022-07-18,Product_13,76
2019-11-19,Product_12,64
2017-06-26,Product_71,74
2022-01-06,Product_91,29
2005-11-27,Product_74,85
2017-10-22,Product_88,41
2006-11-17,Product_28,61
2009-01-24,Product_10,30
2017-05-29,Product_93,77
2015-03-05,Product_2,39
2000-11-07,Product_47,70
2016-03-09,Product_54,38
2001-08-23,Product_96,17
2021-01-06,Product_58,73
2002-12-22,Product_89,19
2019-08-24,Product_88,37
2004-01-12,Product_76,79
2023-06-03,Product_87,91
2000-05-18,Product_30,19
2020-12-28,Product_35,64
2019-05-12,Product_3,68
2024-10-26,Product_36,91
2004-05-04,Product_15,16
2012-10-31,Product_89,47
2018-04-15,Product_54,92
2022-05-24,Product_96,53
2003-05-22,Product_39,38
2018-03-05,Product_65,23
2008-11-18,Product_10,70
2020-11-26,Product_29,54
2005-10-19,Product_63,13
2008-11-23,Product_37,83
2021-12-08,Product_26,89
2018-04-27,Product_47,23
2013-02-13,Product_20,98
2014-04-18,Product_70,87
2001-02-14,Product_10,1
2009-01-16,Product_90,9
2009-01-02,Product_7,64
2010-06-05,Product_29,90
2023-05-29,Product_21,85
2014-07-27,Product_55,31
2022-12-19,Product_55,17
2006-11-30,Product_14,71
2000-05-24,Product_54,72
2019-10-24,Product_97,99
2008-10-27,Product_40,84
2010-12-16,Product_40,48
2009-11-09,Product_96,21
2019-05-25,Product_62,68
2008-09-10,Product_92,40
2009-05-16,Product_38,50
2017-09-01,Product_21,51
2012-01-29,Product_88,35
2000-03-18,Product_24,73
2008-09-15,Product_23,19
2015-08-17,Product_61,17
2003-07-15,Product_17,24
2024-10-19,Product_56,90
2001-05-05,Product_9,77
2010-09-03,Product_75,95
2000-05-24,Product_59,34
2004-04-26,Product_56,29
2018-12-19,Product_84,23
2017-10-20,Product_49,86
2010-01-21,Product_59,39
2022-03-07,Product_47,47
2000-10-11,Product_3,54
2007-06-15,Product_55,13
2017-12-03,Product_41,76
2009-04-18,Product_25,52
2017-12-24,Product_39,89
2019-04-20,Product_71,60
2007-04-03,Product_26,23
2001-07-24,Product_29,32
2011-08-29,Product_41,22
2010-03-23,Product_55,24
2024-09-14,Product_2,42
2014-09-24,Product_39,6
2024-12-02,Product_35,61
2010-05-07,Product_36,75
2023-10-14,Product_79,19
2009-01-04,Product_61,47
2001-09-12,Product_38,26
2020-08-26,Product_97,47
2009-04-01,Product_29,95
2022-10-12,Product_38,25
2018-08-03,Product_91,71
2008-01-10,Product_99,57
2022-01-18,Product_71,30
2020-09-13,Product_46,95
2023-08-24,Product_96,21
2024-03-16,Product_84,6
2007-07-17,Product_37,37
2024-03-16,Product_69,79
2005-07-17,Product_32,100
2008-10-19,Product_37,61
2022-12-16,Product_62,60
2004-05-08,Product_48,92
2002-12-04,Product_39,2
2019-05-07,Product_14,97
2019-09-01,Product_15,77
2023-04-05,Product_13,80
2002-07-26,Product_41,68
2015-12-10,Product_77,80
2007-11-13,Product_23,21
2007-12-18,Product_20,34
2001-02-23,Product_29,84
2002-02-28,Product_33,19
2007-05-13,Product_16,27
2024-04-06,Product_90,27
2008-09-30,Product_87,58
2012-09-25,Product_29,84
2020-08-11,Product_86,62
2004-02-01,Product_97,90
2013-09-11,Product_12,57
2023-09-08,Product_73,7
2023-04-11,Product_61,36
2019-12-09,Product_54,38
2004-06-01,Product_87,27
2009-04-01,Product_49,21
2004-09-27,Product_73,63
2006-03-21,Product_61,54
2000-02-15,Product_82,95
2022-10-02,Product_95,70
2009-05-10,Product_9,60
2004-05-21,Product_58,98
2011-07-02,Product_24,79
2004-11-21,Product_56,19
2018-09-02,Product_34,1
2013-10-30,Product_81,4
2024-03-21,Product_87,1
2018-09-03,Product_72,77
2012-05-04,Product_38,72
2015-06-23,Product_19,21
2000-10-15,Product_72,65
2008-07-19,Product_37,43
2019-08-23,Product_82,25
2017-06-15,Product_61,4
2014-02-15,Product_95,49
2014-10-18,Product_87,30
2013-09-04,Product_37,3
2017-12-15,Product_78,1
2023-08-09,Product_27,23
2002-01-14,Product_60,29
2017-03-29,Product_78,14
2011-09-08,Product_13,23
2016-10-20,Product_5,81
2015-06-28,Product_30,53
2010-05-08,Product_22,62
2021-09-01,Product_4,34
2024-11-14,Product_100,55
2011-01-04,Product_68,88
2021-10-23,Product_91,78
2018-01-26,Product_22,93
2016-04-15,Product_13,6
2015-02-02,Product_89,79
2004-07-28,Product_54,74
2024-03-07,Product_1,57
2005-08-23,Product_99,19
2016-02-17,Product_93,23
2013-12-17,Product_15,48
2015-07-13,Product_90,79
2007-10-31,Product_14,65
2024-12-10,Product_52,77
2005-06-12,Product_44,33
2011-07-01,Product_76,46
2020-07-25,Product_98,74
2022-10-30,Product_63,51
2015-11-18,Product_94,91
2010-01-21,Product_35,56
2012-09-03,Product_12,11
2001-04-27,Product_87,80
2011-09-11,Product_32,27
2024-04-02,Product_38,6
2000-10-16,Product_41,14
2014-07-04,Product_94,93
2012-06-03,Product_1,66
2018-03-23,Product_29,69
2013-01-17,Product_93,13
2022-05-30,Product_15,71
2020-10-08,Product_79,54
2021-10-15,Product_45,37
2022-11-27,Product_52,25
2003-03-01,Product_19,46
2002-04-07,Product_84,5
2005-07-31,Product_62,39
2015-10-20,Product_54,11
2014-02-16,Product_72,31
2010-05-04,Product_62,60
2004-10-07,Product_3,60
2011-12-12,Product_15,76
2022-11-17,Product_60,81
2018-05-05,Product_24,55
2020-06-25,Product_93,41
2000-01-15,Product_84,96
2008-11-06,Product_59,60
2022-06-02,Product_1,44
2020-12-05,Product_51,37
2004-01-12,Product_48,40
2016-12-22,Product_47,89
2017-11-01,Product_34,62
2012-07-07,Product_36,53
2005-12-11,Product_92,10
2001-12-25,Product_5,60
2006-08-11,Product_95,81
2007-03-26,Product_38,5
2000-12-14,Product_67,74
2011-02-17,Product_47,7
2009-10-28,Product_35,26
2019-07-15,Product_13,38
2011-11-22,Product_60,68
2023-03-16,Product_57,73
2011-09-06,Product_49,97
2002-05-06,Product_85,96
2012-12-31,Product_95,100
2007-05-26,Product_11,64
2002-08-20,Product_26,40
2014-05-11,Product_15,87
2004-07-27,Product_87,63
2001-10-01,Product_47,70
2012-07-10,Product_54,36
2002-02-08,Product_91,90
2011-06-03,Product_81,37
2006-11-11,Product_17,27
2009-11-16,Product_48,34
2024-11-20,Product_72,66
2018-10-15,Product_74,26
2003-12-25,Product_24,15
2012-03-06,Product_17,75
2022-12-02,Product_75,73
2020-10-19,Product_9,69
2007-11-14,Product_14,45
2018-01-19,Product_51,56
2024-09-05,Product_10,63
2012-04-21,Product_92,82
2004-12-27,Product_46,38
2004-01-19,Product_66,17
2014-05-08,Product_41,12
2013-03-23,Product_26,37
2007-07-21,Product_16,58
2005-12-10,Product_38,72
2011-06-28,Product_85,67
2010-12-26,Product_8,61
2005-05-18,Product_88,45
2020-07-17,Product_75,48
2022-09-05,Product_7,34
2000-04-25,Product_90,47
2006-07-30,Product_89,18
2010-07-18,Product_85,72
2020-12-13,Product_15,80
2023-01-30,Product_53,29
2018-02-13,Product_50,59
2014-11-06,Product_10,38
2017-08-07,Product_10,59
2015-07-17,Product_13,80
2011-03-13,Product_46,54
2006-09-16,Product_82,99
2012-05-07,Product_64,72
2017-10-15,Product_37,40
2009-08-29,Product_99,95
2004-06-22,Product_56,58
2008-04-23,Product_52,4
2006-11-10,Product_88,88
2009-06-20,Product_90,71
2019-11-03,Product_85,65
2021-07-23,Product_68,72
2005-01-15,Product_98,25
2008-10-24,Product_94,46
2022-08-22,Product_93,22
2000-08-11,Product_98,36
2004-08-19,Product_49,84
2014-12-27,Product_39,58
2021-05-18,Product_56,75
2011-05-23,Product_23,12
2006-06-26,Product_32,87
2010-09-30,Product_5,68
2007-10-03,Product_55,25
2005-10-18,Product_9,32
2003-11-04,Product_29,88
2005-03-18,Product_39,87
2007-10-12,Product_98,29
2005-01-29,Product_22,25
2013-05-31,Product_6,94
2023-03-04,Product_66,82
2021-05-30,Product_52,13
2012-12-21,Product_49,48
2000-04-15,Product_88,26
2010-05-12,Product_6,1
2011-03-31,Product_80,53
2005-03-14,Product_90,14
2009-04-09,Product_97,48
2004-03-04,Product_42,63
2007-05-27,Product_99,71
2004-11-24,Product_80,84
2001-01-10,Product_55,47
2020-06-13,Product_91,21
2004-12-18,Product_33,10
2006-05-30,Product_99,53
2015-05-09,Product_12,17
2005-07-12,Product_34,14
2024-03-04,Product_15,68
2019-06-29,Product_3,15
2019-11-29,Product_44,35
2016-04-05,Product_64,83
2013-11-08,Product_2,47
2023-11-25,Product_22,47
2017-10-10,Product_67,48
2024-10-01,Product_25,33
2012-08-10,Product_79,67
2018-05-10,Product_78,97
2005-09-24,Product_80,22
2010-01-06,Product_61,34
2019-01-03,Product_63,42
2022-06-12,Product_81,9
2015-05-02,Product_62,61
2022-03-23,Product_41,72
2016-09-10,Product_19,47
2017-01-14,Product_3,41
2007-03-21,Product_24,47
2000-11-14,Product_99,54
2008-02-01,Product_53,26
2008-12-04,Product_46,26
2013-05-04,Product_87,48
2008-09-25,Product_99,86
2010-05-10,Product_38,47
2024-10-13,Product_16,52
2015-08-01,Product_28,92
2022-09-26,Product_82,89
2002-09-16,Product_56,49
2018-01-10,Product_54,33
2016-04-04,Product_39,31
2001-09-09,Product_27,91
2015-01-27,Product_73,76
2021-10-08,Product_40,1
2010-11-04,Product_5,57
2013-11-10,Product_88,50
2018-04-15,Product_62,29
2013-05-21,Product_95,86
2003-11-17,Product_18,84
2016-01-08,Product_52,32
2016-06-30,Product_49,32
2019-07-07,Product_76,13
2003-12-31,Product_92,2
2005-02-11,Product_42,23
2004-10-01,Product_91,94
2022-07-05,Product_28,47
2003-10-10,Product_71,62
2016-04-10,Product_99,17
2017-04-14,Product_46,80
2007-04-08,Product_39,64
2016-10-03,Product_59,62
2009-12-18,Product_62,75
2020-11-01,Product_7,92
2013-09-03,Product_87,55
2024-12-20,Product_70,27
2021-05-25,Product_3,26
2011-05-04,Product_64,90
2003-05-16,Product_41,7
2020-02-26,Product_73,40
2020-10-09,Product_43,34
2012-06-03,Product_44,23
2010-10-20,Product_45,37
2016-12-24,Product_32,54
2010-07-25,Product_10,63
2024-05-11,Product_33,49
2004-12-05,Product_57,24
2001-05-07,Product_6,48
2000-02-18,Product_25,90
2013-04-17,Product_77,3
2005-11-10,Product_81,3
2002-04-17,Product_23,27
2013-12-20,Product_68,11
2012-04-05,Product_56,17
2013-09-11,Product_90,96
2011-07-19,Product_24,25
2002-03-06,Product_26,65
2012-02-08,Product_85,88
2004-08-14,Product_90,2
2004-02-09,Product_99,3
2014-02-22,Product_17,14
2013-10-23,Product_69,33
2007-12-23,Product_69,83
2023-07-30,Product_58,85
2013-10-29,Product_74,13
2008-04-30,Product_89,70
2009-01-20,Product_49,21
2014-04-23,Product_78,66
2000-12-27,Product_61,40
2007-10-26,Product_12,59
2012-04-15,Product_71,38
2022-02-17,Product_4,57
2017-04-19,Product_2,32
2015-06-21,Product_25,95
2014-11-15,Product_15,20
2002-10-07,Product_28,54
2000-03-10,Product_43,72
2010-06-20,Product_61,50
2009-01-08,Product_21,5
2022-09-08,Product_24,33
2017-03-11,Product_76,70
2024-02-02,Product_25,17
2011-02-14,Product_6,79
2024-06-30,Product_7,11
2007-10-21,Product_44,87
2011-11-20,Product_59,33
2008-10-25,Product_29,56
2016-04-18,Product_5,2
2003-11-13,Product_87,50
2023-02-21,Product_43,26
2002-12-01,Product_5,44
2008-09-21,Product_21,10
2021-12-08,Product_43,81
2023-05-25,Product_19,31
2017-01-02,Product_21,64
2019-07-27,Product_64,91
2020-12-24,Product_35,57
2018-09-27,Product_98,10
2011-12-18,Product_17,98
2003-04-20,Product_15,76
2011-11-09,Product_44,39
2013-06-24,Product_97,46
2011-10-18,Product_50,72
2017-11-04,Product_63,2
2014-06-01,Product_70,29
2014-05-10,Product_28,70
2007-02-18,Product_77,17
2024-01-12,Product_44,88
2023-03-09,Product_31,22
2018-09-14,Product_11,9
2007-09-24,Product_56,44
2017-06-19,Product_12,7
2005-11-18,Product_48,81
2017-05-02,Product_39,88
2003-08-15,Product_28,4
2002-12-22,Product_36,56
2016-03-18,Product_74,10
2000-03-13,Product_99,82
2018-01-20,Product_74,34
2015-03-30,Product_52,4
2002-07-08,Product_71,56
2008-08-14,Product_33,51
2021-03-30,Product_34,7
2016-01-08,Product_41,25
2009-04-28,Product_56,3
2017-03-09,Product_62,22
2005-02-04,Product_34,68
2004-11-07,Product_52,21
2002-01-11,Product_75,26
2009-05-09,Product_54,49
2009-10-27,Product_91,43
2019-01-20,Product_39,4
2014-08-29,Product_92,93
2024-11-23,Product_48,70
2022-04-24,Product_57,61
2015-04-29,Product_79,48
2023-05-08,Product_100,18
2005-02-05,Product_35,46
2001-08-27,Product_68,35
2007-07-18,Product_89,64
2022-12-02,Product_90,87
2006-07-24,Product_90,30
2015-04-06,Product_31,100
2018-03-18,Product_4,27
2012-02-29,Product_33,54
2012-10-03,Product_61,85
2011-12-10,Product_26,14
2004-09-26,Product_6,12
2002-12-10,Product_54,97
2017-05-20,Product_75,62
2015-05-16,Product_37,9
2012-01-05,Product_38,89
2012-05-05,Product_67,12
2007-06-19,Product_65,71
2000-01-13,Product_63,52
2008-10-24,Product_2,93
2017-03-27,Product_95,4
2022-07-26,Product_18,18
2009-10-13,Product_14,45
2024-11-17,Product_68,5
2022-03-29,Product_8,51
2016-02-23,Product_7,55
2023-07-31,Product_89,67
2012-01-01,Product_99,63
2012-07-23,Product_46,23
2005-03-18,Product_35,23
2000-04-05,Product_30,8
2002-12-01,Product_7,8
2018-06-13,Product_70,1
2012-09-29,Product_10,3
2022-12-11,Product_26,100
2000-09-16,Product_94,20
2018-10-24,Product_68,31
2001-01-31,Product_78,95
2021-10-03,Product_94,2
2022-01-17,Product_23,36
2021-04-22,Product_29,72
2008-12-18,Product_91,61
2013-05-19,Product_22,41
2024-01-01,Product_72,79
2003-06-29,Product_15,57
2004-02-26,Product_7,61
2000-02-26,Product_58,12
2016-10-23,Product_22,59
2002-01-09,Product_64,79
2008-09-15,Product_52,42
2018-03-20,Product_25,41
2009-04-03,Product_67,68
2004-01-31,Product_93,100
2007-11-13,Product_88,30
2017-02-21,Product_50,80
2024-06-04,Product_25,89
2012-06-01,Product_51,33
2004-06-22,Product_75,88
2012-12-29,Product_85,43
2017-02-20,Product_45,51
2024-05-10,Product_17,39
2020-02-20,Product_23,23
2010-10-23,Product_67,50
2011-04-28,Product_92,80
2005-01-11,Product_47,10
2004-03-07,Product_7,30
2008-06-27,Product_87,64
2020-02-27,Product_100,94
2007-12-14,Product_65,99
2011-09-02,Product_96,66
2009-02-01,Product_66,92
2023-05-13,Product_46,10
2005-07-23,Product_38,51
2002-05-28,Product_64,22
2005-04-17,Product_60,77
2017-08-11,Product_68,46
2002-06-17,Product_28,47
2010-02-02,Product_23,61
2007-08-16,Product_48,20
2024-06-20,Product_91,38
2008-08-11,Product_88,98
2011-10-04,Product_90,94
2008-11-27,Product_36,47
2001-06-10,Product_77,49
2022-05-26,Product_33,9
2021-01-12,Product_12,2
2009-05-25,Product_36,62
2007-06-17,Product_47,87
2023-02-06,Product_26,90
2004-04-03,Product_8,59
2015-10-02,Product_92,34
2007-06-22,Product_81,30
2018-04-27,Product_35,78
2018-07-17,Product_93,24
2009-06-02,Product_62,90
2018-05-29,Product_75,73
2012-12-13,Product_57,37
2006-03-30,Product_11,40
2017-04-30,Product_70,68
2009-01-26,Product_100,72
2019-09-21,Product_2,2
2008-10-09,Product_95,31
2000-10-22,Product_57,86
2014-07-13,Product_72,100
2009-03-21,Product_74,96
2014-11-18,Product_5,56
2009-01-29,Product_55,43
2002-07-25,Product_79,90
2000-04-25,Product_22,57
2019-11-28,Product_23,20
2023-02-28,Product_59,96
2020-08-21,Product_22,37
2024-04-30,Product_46,4
2015-02-26,Product_73,60
2022-08-17,Product_96,50
2000-07-31,Product_64,72
2001-01-22,Product_32,57
2012-10-20,Product_67,94
2018-12-02,Product_49,100
2001-12-29,Product_37,51
2015-06-22,Product_22,71
2006-03-02,Product_36,71
2004-03-03,Product_67,37
2007-01-05,Product_56,63
2023-04-26,Product_20,77
2019-07-01,Product_8,88
2014-03-10,Product_79,94
2016-04-05,Product_92,39
2005-08-09,Product_70,59
2013-04-10,Product_74,72
2024-01-19,Product_73,94
2014-10-22,Product_57,79
2010-12-18,Product_67,86
2011-01-19,Product_83,39
2013-05-07,Product_12,85
2001-02-20,Product_12,76
2013-01-14,Product_48,34
2006-11-06,Product_18,15
2019-05-31,Product_72,17
2011-11-27,Product_57,8
2016-03-27,Product_35,66
2005-03-17,Product_3,12
2023-10-20,Product_49,60
2014-03-13,Product_65,19
