Date,Product,Qty Sold
2020-12-25,Product_47,70
2009-01-28,Product_65,79
2019-04-08,Product_68,54
2000-09-28,Product_50,52
2006-11-03,Product_94,35
2009-08-29,Product_57,93
2002-07-07,Product_33,46
2010-09-02,Product_72,17
2016-02-21,Product_47,33
2011-08-19,Product_62,3
2006-06-03,Product_68,92
2002-12-15,Product_76,66
2012-11-11,Product_16,53
2002-03-22,Product_20,46
2018-05-07,Product_83,55
2017-01-23,Product_54,83
2018-08-26,Product_5,52
2017-11-10,Product_85,12
2023-05-03,Product_34,5
2005-06-22,Product_53,87
2014-04-04,Product_51,13
2015-05-17,Product_63,17
2007-09-10,Product_77,63
2022-02-23,Product_85,33
2011-07-08,Product_21,58
2004-09-16,Product_14,66
2021-08-09,Product_72,13
2013-05-13,Product_48,10
2014-10-24,Product_77,95
2019-04-21,Product_8,39
2009-10-15,Product_54,98
2019-10-20,Product_41,33
2017-11-15,Product_33,97
2022-12-06,Product_27,29
2019-01-02,Product_7,70
2023-10-18,Product_81,80
2017-08-07,Product_67,23
2015-12-25,Product_100,26
2013-05-17,Product_12,3
2010-08-03,Product_82,34
2018-12-11,Product_34,69
2022-09-11,Product_60,22
2002-04-22,Product_59,95
2014-04-26,Product_77,80
2012-08-16,Product_66,88
2014-09-26,Product_17,45
2018-02-02,Product_22,61
2002-03-30,Product_82,39
2011-07-27,Product_6,39
2002-09-28,Product_89,67
2008-01-24,Product_44,55
2004-01-08,Product_86,30
2008-05-28,Product_96,1
2003-07-02,Product_56,29
2009-02-23,Product_34,88
2003-09-28,Product_1,39
2004-05-26,Product_42,73
2018-07-09,Product_98,62
2011-10-10,Product_96,11
2016-03-31,Product_11,89
2021-03-24,Product_8,37
2007-02-12,Product_17,38
2010-03-06,Product_83,47
2012-05-25,Product_70,71
2019-12-18,Product_27,43
2011-06-02,Product_90,42
2002-05-26,Product_11,3
2015-06-28,Product_7,67
2002-09-04,Product_86,3
2021-09-07,Product_9,77
2011-08-20,Product_25,84
2002-06-02,Product_93,72
2001-11-08,Product_27,70
2011-06-12,Product_24,72
2014-12-26,Product_87,71
2008-08-08,Product_92,79
2024-02-06,Product_26,7
2003-01-23,Product_73,72
2011-03-26,Product_56,46
2015-10-31,Product_46,23
2003-05-17,Product_49,94
2015-12-31,Product_54,1
2020-02-25,Product_74,60
2013-03-11,Product_79,2
2020-07-16,Product_18,47
2011-01-12,Product_5,24
2000-10-06,Product_17,43
2004-11-20,Product_27,54
2016-07-27,Product_23,48
2006-06-29,Product_100,73
2016-10-04,Product_22,80
2021-09-25,Product_98,28
2000-01-02,Product_3,13
2012-08-26,Product_57,1
2002-03-01,Product_47,84
2020-04-18,Product_4,68
2013-08-22,Product_76,84
2010-03-28,Product_29,68
2003-06-15,Product_95,81
2010-01-25,Product_61,62
2017-12-05,Product_22,65
2012-10-22,Product_27,76
2010-01-15,Product_29,33
2018-04-02,Product_64,77
2014-01-19,Product_75,56
2000-11-11,Product_96,4
2020-11-11,Product_83,84
2001-11-26,Product_78,55
2011-03-14,Product_43,11
2021-04-13,Product_29,77
2020-05-07,Product_44,27
2000-07-17,Product_63,20
2010-05-29,Product_84,90
2007-07-14,Product_52,51
2022-02-18,Product_21,19
2006-07-06,Product_63,99
2020-11-03,Product_49,48
2023-03-11,Product_12,88
2021-02-03,Product_81,56
2007-05-15,Product_54,35
2007-07-24,Product_20,76
2022-04-26,Product_43,22
2001-09-19,Product_30,1
2020-10-05,Product_80,29
2021-03-09,Product_40,67
2023-04-25,Product_21,90
2008-11-21,Product_3,25
2004-10-15,Product_59,96
2023-04-14,Product_20,39
2002-12-28,Product_48,87
2002-07-28,Product_96,99
2004-09-06,Product_29,70
2012-12-07,Product_79,83
2020-02-24,Product_53,40
2020-05-30,Product_37,72
2017-07-09,Product_82,85
2024-12-01,Product_40,53
2004-11-05,Product_7,13
2007-10-23,Product_18,28
2009-11-29,Product_96,93
2011-01-27,Product_83,95
2000-06-23,Product_40,24
2011-05-11,Product_14,70
2017-06-03,Product_49,67
2001-11-16,Product_79,66
2010-01-28,Product_21,19
2020-01-10,Product_38,31
2012-11-30,Product_79,68
2014-11-21,Product_30,42
2008-06-04,Product_34,4
2000-09-19,Product_14,69
2002-09-23,Product_57,30
2007-09-02,Product_78,53
2021-05-03,Product_63,59
2008-04-21,Product_57,56
2018-09-06,Product_44,40
2003-10-22,Product_24,68
2012-02-24,Product_11,31
2018-08-30,Product_47,67
2015-11-20,Product_16,57
2015-07-27,Product_59,97
2002-07-17,Product_5,20
2005-12-16,Product_83,56
2011-02-01,Product_93,90
2000-07-15,Product_27,61
2000-05-31,Product_72,25
2009-12-31,Product_33,20
2006-01-02,Product_17,25
2001-03-27,Product_65,21
2004-08-26,Product_71,50
2013-04-01,Product_93,20
2015-03-19,Product_34,100
2015-07-13,Product_24,64
2015-04-17,Product_26,86
2002-12-10,Product_63,95
2017-06-16,Product_29,68
2024-12-04,Product_68,48
2021-01-17,Product_9,5
2020-04-06,Product_42,49
2021-04-06,Product_17,27
2014-09-11,Product_95,5
2018-07-05,Product_75,82
2022-01-27,Product_71,41
2009-05-26,Product_18,100
2013-02-26,Product_6,29
2005-07-09,Product_32,77
2002-05-19,Product_19,9
2006-06-26,Product_14,55
2000-06-15,Product_17,69
2018-05-12,Product_75,37
2015-03-08,Product_67,50
2006-12-29,Product_83,34
2006-10-21,Product_3,22
2014-01-31,Product_91,49
2015-12-11,Product_46,71
2011-06-01,Product_93,10
2006-03-09,Product_90,89
2016-12-05,Product_2,40
2003-02-21,Product_15,12
2006-12-04,Product_42,44
2003-01-29,Product_44,28
2017-09-10,Product_59,19
2024-05-12,Product_20,57
2001-12-10,Product_34,62
2013-07-20,Product_16,23
2012-01-19,Product_96,10
2018-09-11,Product_100,98
2005-12-31,Product_89,16
2004-02-11,Product_29,30
2000-08-29,Product_93,94
2003-04-25,Product_59,71
2004-06-10,Product_22,43
2008-09-27,Product_73,97
2021-04-08,Product_64,56
2010-09-01,Product_80,7
2009-07-04,Product_46,23
2001-09-01,Product_49,87
2013-08-12,Product_58,73
2012-04-06,Product_59,12
2004-07-12,Product_9,46
2005-04-19,Product_19,24
2023-05-29,Product_77,83
2017-10-01,Product_61,98
2021-11-22,Product_42,47
2014-03-26,Product_23,16
2021-04-23,Product_62,78
2005-12-19,Product_70,53
2017-09-23,Product_89,22
2007-06-22,Product_50,54
2011-12-11,Product_27,68
2004-07-21,Product_93,82
2005-08-17,Product_19,17
2008-09-04,Product_82,55
2021-06-30,Product_1,22
2004-06-27,Product_8,33
2023-07-08,Product_69,75
2012-10-09,Product_70,24
2011-01-14,Product_84,30
2022-02-13,Product_48,16
2001-04-28,Product_60,74
2009-07-30,Product_33,91
2019-09-10,Product_36,70
2009-03-02,Product_70,4
2024-12-14,Product_75,41
2008-03-30,Product_96,40
2001-03-10,Product_41,7
2024-06-01,Product_17,39
2019-04-19,Product_93,92
2017-04-25,Product_76,26
2015-09-27,Product_73,41
2023-03-21,Product_50,89
2018-05-10,Product_35,100
2010-07-19,Product_14,73
2005-11-10,Product_17,80
2009-09-15,Product_90,3
2009-09-14,Product_12,4
2012-02-10,Product_62,44
2015-10-13,Product_12,15
2011-08-19,Product_8,72
2018-04-08,Product_65,65
2000-04-29,Product_95,36
2004-05-08,Product_45,27
2009-04-25,Product_54,40
2016-10-21,Product_50,69
2008-08-20,Product_47,43
2016-10-28,Product_22,89
2017-01-28,Product_100,2
2018-05-25,Product_1,81
2010-09-10,Product_89,12
2000-09-16,Product_71,53
2024-08-12,Product_64,26
2015-07-21,Product_29,56
2005-12-25,Product_1,14
2006-08-08,Product_30,73
2010-12-31,Product_100,26
2014-04-11,Product_58,39
2022-03-15,Product_8,43
2000-09-24,Product_63,23
2009-07-07,Product_65,70
2001-09-05,Product_99,8
2022-08-01,Product_52,3
2018-12-15,Product_90,53
2022-12-12,Product_83,73
2011-09-03,Product_53,4
2009-03-08,Product_58,36
2019-03-12,Product_98,89
2022-03-20,Product_7,87
2002-03-06,Product_58,73
2011-12-06,Product_95,8
2013-03-24,Product_33,87
2003-06-21,Product_47,2
2007-12-04,Product_25,50
2006-10-11,Product_87,67
2020-11-02,Product_82,13
2019-06-14,Product_2,21
2019-10-11,Product_43,83
2017-05-22,Product_97,40
2011-01-26,Product_35,5
2018-09-22,Product_4,24
2024-12-28,Product_95,76
2020-10-05,Product_7,93
2021-03-11,Product_63,37
2002-11-08,Product_20,50
2000-10-21,Product_94,5
2020-05-07,Product_25,10
2006-02-01,Product_27,12
2023-08-24,Product_11,70
2005-04-09,Product_51,20
2016-02-29,Product_21,37
2012-05-14,Product_58,63
2002-04-23,Product_54,55
2003-12-21,Product_51,62
2000-12-09,Product_65,39
2007-07-19,Product_67,42
2020-01-08,Product_37,83
2015-12-03,Product_75,7
2019-09-23,Product_51,32
2003-08-26,Product_38,95
2016-04-13,Product_100,70
2020-04-16,Product_48,90
2011-12-01,Product_5,75
2015-04-07,Product_88,82
2014-10-30,Product_15,99
2024-10-02,Product_40,82
2013-02-24,Product_79,27
2022-12-03,Product_74,95
2004-04-20,Product_48,77
2005-07-09,Product_58,42
2022-09-17,Product_11,91
2018-02-18,Product_30,84
2021-03-17,Product_1,92
2023-04-15,Product_81,2
2020-05-15,Product_8,94
2010-01-19,Product_3,100
2008-04-17,Product_23,37
2017-12-18,Product_9,63
2018-04-14,Product_66,41
2011-11-04,Product_55,78
2002-09-05,Product_85,99
2022-04-19,Product_31,46
2014-09-18,Product_55,29
2012-04-15,Product_11,100
2016-04-28,Product_55,20
2000-07-26,Product_65,23
2014-12-06,Product_22,83
2000-03-18,Product_33,10
2005-07-14,Product_51,45
2015-08-19,Product_36,88
2021-02-10,Product_66,86
2006-01-03,Product_91,71
2010-04-22,Product_92,13
2021-03-23,Product_22,45
2005-01-31,Product_67,65
2012-08-17,Product_80,52
2003-11-01,Product_41,80
2015-08-05,Product_62,87
2022-07-26,Product_38,70
2019-09-03,Product_43,6
2018-01-26,Product_75,27
2014-02-10,Product_4,59
2020-08-18,Product_58,93
2024-10-27,Product_91,52
2001-05-18,Product_38,29
2005-06-11,Product_56,74
2000-02-03,Product_2,35
2004-11-28,Product_14,7
2017-03-18,Product_47,34
2007-10-24,Product_56,36
2020-03-22,Product_92,81
2014-01-28,Product_23,79
2007-09-10,Product_85,30
2024-05-17,Product_56,95
2019-11-10,Product_54,50
2004-01-27,Product_41,84
2004-07-18,Product_81,40
2009-12-22,Product_13,40
2016-01-26,Product_11,64
2016-06-11,Product_96,2
2002-07-17,Product_37,2
2002-05-21,Product_47,41
2024-04-28,Product_49,3
2011-02-04,Product_10,83
2004-05-24,Product_22,75
2001-03-25,Product_90,17
2003-07-13,Product_90,96
2020-05-06,Product_70,14
2013-08-18,Product_75,40
2011-10-07,Product_78,18
2003-07-11,Product_17,66
2023-05-11,Product_82,41
2015-09-23,Product_61,3
2022-06-29,Product_95,49
2010-01-17,Product_97,10
2015-04-25,Product_32,58
2012-08-16,Product_79,69
2017-07-26,Product_42,3
2020-12-23,Product_90,9
2023-08-06,Product_36,66
2009-04-21,Product_77,18
2006-08-18,Product_2,63
2009-04-15,Product_62,70
2014-03-27,Product_5,30
2000-08-20,Product_94,53
2016-08-06,Product_28,49
2022-11-25,Product_76,10
2016-05-14,Product_62,30
2009-11-28,Product_16,66
2013-01-27,Product_72,95
2013-01-06,Product_15,47
2023-07-22,Product_70,62
2006-03-14,Product_33,44
2012-05-06,Product_4,21
2007-05-24,Product_19,80
2001-03-13,Product_2,16
2000-03-26,Product_12,84
2001-07-21,Product_3,72
2019-01-09,Product_88,21
2006-10-15,Product_33,100
2004-12-09,Product_38,53
2004-04-26,Product_96,86
2020-12-11,Product_49,63
2015-05-11,Product_69,98
2004-09-26,Product_28,61
2002-09-30,Product_47,31
2022-09-23,Product_17,27
2013-01-22,Product_11,35
2019-07-26,Product_76,92
2005-04-13,Product_65,47
2007-07-23,Product_97,56
2008-05-13,Product_31,98
2005-03-02,Product_46,80
2004-10-07,Product_40,48
2014-12-28,Product_70,20
2020-08-28,Product_19,2
2021-06-21,Product_11,56
2017-03-03,Product_86,61
2008-04-24,Product_25,13
2002-07-17,Product_95,34
2024-04-17,Product_23,97
2017-05-24,Product_52,6
2000-04-17,Product_2,43
2019-06-07,Product_87,63
2011-06-02,Product_84,78
2003-04-07,Product_51,73
2020-10-27,Product_29,100
2013-04-23,Product_29,29
2005-04-28,Product_60,84
2017-05-15,Product_1,85
2007-10-15,Product_11,82
2003-01-27,Product_70,14
2013-08-13,Product_16,19
2017-01-01,Product_22,100
2008-08-08,Product_11,50
2005-05-31,Product_42,71
2003-10-29,Product_64,24
2018-12-08,Product_99,47
2010-08-07,Product_32,49
2000-11-27,Product_73,20
2013-06-28,Product_71,81
2022-03-12,Product_41,71
2007-01-07,Product_39,70
2019-07-06,Product_78,51
2011-05-25,Product_92,14
2000-07-04,Product_79,38
2010-06-19,Product_67,55
2023-08-09,Product_91,12
2010-10-17,Product_67,87
2019-11-10,Product_23,10
2019-05-23,Product_47,3
2021-04-13,Product_51,57
2021-12-28,Product_87,7
2022-10-27,Product_92,19
2012-05-11,Product_9,39
2016-01-03,Product_3,58
2000-03-06,Product_58,70
2022-04-28,Product_14,83
2006-08-04,Product_3,30
2016-08-09,Product_61,74
2023-08-29,Product_29,28
2017-03-26,Product_47,36
2005-09-16,Product_80,10
2013-02-09,Product_66,17
2024-05-02,Product_25,78
2009-04-17,Product_40,29
2003-02-27,Product_59,90
2024-01-09,Product_81,35
2021-04-05,Product_75,4
2006-11-09,Product_72,14
2001-05-02,Product_60,80
2009-06-24,Product_54,27
2005-11-09,Product_64,34
2016-02-20,Product_25,93
2017-04-11,Product_87,66
2003-06-05,Product_25,52
2010-11-22,Product_44,72
2003-08-18,Product_34,93
2021-07-18,Product_71,12
2015-12-24,Product_93,99
2007-10-09,Product_53,42
2023-07-10,Product_72,59
2010-12-17,Product_26,27
2005-07-23,Product_65,48
2010-06-11,Product_88,47
2015-03-06,Product_9,12
2020-06-19,Product_79,50
2018-03-22,Product_69,58
2013-01-23,Product_32,83
2012-07-07,Product_25,3
2006-01-27,Product_4,98
2021-02-26,Product_6,55
2020-04-03,Product_34,78
2008-10-09,Product_56,44
2004-03-25,Product_92,44
2000-09-18,Product_50,34
2002-02-12,Product_24,7
2023-12-13,Product_46,84
2024-08-25,Product_95,83
2004-12-15,Product_37,37
2009-10-22,Product_93,81
2006-08-05,Product_18,16
2018-08-22,Product_36,83
2001-04-14,Product_65,41
2021-06-18,Product_89,64
2023-01-18,Product_22,97
2012-05-22,Product_60,79
2006-11-10,Product_74,89
2006-03-12,Product_76,66
2003-12-01,Product_41,23
2020-05-14,Product_28,47
2012-06-16,Product_86,64
2024-02-22,Product_68,98
2022-10-02,Product_42,79
2023-02-18,Product_80,54
2011-11-15,Product_54,32
2011-05-12,Product_72,76
2011-10-17,Product_47,12
2020-11-15,Product_5,68
2014-02-20,Product_44,52
2006-11-22,Product_14,61
2019-12-13,Product_99,11
2023-06-15,Product_69,66
2022-03-31,Product_5,74
2012-11-25,Product_32,84
2014-05-11,Product_73,47
2005-01-30,Product_79,69
2021-10-23,Product_25,94
2009-12-22,Product_71,8
2011-06-12,Product_38,16
2008-11-11,Product_24,67
2015-07-15,Product_34,79
2004-11-07,Product_73,36
2023-01-03,Product_45,6
2007-02-02,Product_19,74
2023-06-12,Product_76,64
2022-05-16,Product_64,25
2011-03-21,Product_22,3
2016-04-05,Product_87,70
2013-10-31,Product_86,9
2006-02-25,Product_51,67
2017-05-12,Product_46,32
2013-03-22,Product_77,58
2023-01-03,Product_51,11
2000-01-03,Product_25,94
2003-03-18,Product_91,5
2021-08-05,Product_7,70
2002-03-17,Product_16,66
2010-05-21,Product_50,26
2018-08-17,Product_75,18
2002-11-19,Product_95,58
2016-06-10,Product_89,28
2021-02-23,Product_14,36
2003-03-02,Product_49,31
2009-01-19,Product_48,58
2004-07-28,Product_30,86
2001-07-18,Product_63,3
2001-06-24,Product_48,56
2022-12-17,Product_37,17
2021-07-30,Product_73,34
2020-06-13,Product_61,82
2019-04-11,Product_82,28
2001-02-26,Product_32,71
2020-07-29,Product_84,17
2014-12-14,Product_42,100
2016-09-27,Product_19,18
2024-11-16,Product_77,60
2021-06-26,Product_29,23
2003-01-21,Product_66,98
2011-02-15,Product_35,43
2010-09-28,Product_52,44
2014-09-27,Product_69,89
2010-01-18,Product_10,31
2005-01-14,Product_93,52
2022-07-03,Product_37,36
2017-03-11,Product_38,21
2023-09-22,Product_63,41
2015-01-26,Product_10,79
2015-01-12,Product_89,56
2003-12-19,Product_98,63
2010-04-07,Product_51,38
2016-09-25,Product_57,71
2005-05-29,Product_54,76
2019-02-04,Product_87,48
2010-03-20,Product_34,72
2002-04-09,Product_84,91
2016-11-08,Product_91,47
2012-07-01,Product_33,20
2023-09-26,Product_22,59
2015-10-01,Product_3,42
2009-03-17,Product_64,95
2017-02-21,Product_34,50
2021-07-06,Product_14,25
2003-01-07,Product_94,90
2001-01-16,Product_59,26
2022-12-04,Product_17,11
2020-07-17,Product_72,69
2017-09-22,Product_80,33
2001-01-30,Product_39,60
2005-09-10,Product_13,30
2005-10-10,Product_39,13
2022-10-17,Product_36,91
2003-02-28,Product_17,87
2000-08-08,Product_68,90
2002-06-06,Product_82,1
2022-01-26,Product_68,81
2015-11-19,Product_71,92
2011-05-24,Product_53,66
2004-02-27,Product_58,45
2019-06-03,Product_55,20
2021-01-02,Product_37,13
2009-02-07,Product_53,15
2017-06-19,Product_14,58
2004-12-19,Product_60,32
2008-02-24,Product_44,20
2023-08-12,Product_13,58
2004-12-16,Product_80,84
2019-07-07,Product_58,74
2012-12-31,Product_24,48
2020-03-14,Product_55,71
2011-02-06,Product_55,41
2019-07-10,Product_85,51
2005-04-15,Product_44,21
2006-05-20,Product_27,71
2018-04-09,Product_44,49
2016-06-18,Product_16,36
2013-01-30,Product_99,50
2003-08-30,Product_18,30
2022-11-14,Product_22,12
2011-03-04,Product_21,56
2000-11-25,Product_24,2
2015-06-01,Product_6,82
2019-08-29,Product_91,34
2023-11-04,Product_16,13
2017-12-15,Product_90,43
2007-12-31,Product_26,28
2011-02-10,Product_44,49
2021-09-30,Product_39,100
2016-05-19,Product_65,71
2000-08-31,Product_80,31
2016-07-10,Product_1,72
2001-05-21,Product_44,37
2004-07-16,Product_49,35
2011-04-04,Product_21,22
2022-08-31,Product_40,30
2001-08-14,Product_61,88
2014-06-16,Product_9,88
2014-06-24,Product_55,33
2024-01-18,Product_85,37
2000-02-16,Product_55,15
2011-07-26,Product_16,9
2017-04-13,Product_9,47
2008-08-31,Product_23,44
2017-08-27,Product_5,33
2024-03-22,Product_93,43
2024-04-23,Product_4,9
2016-11-28,Product_36,49
2019-02-22,Product_69,67
2007-10-11,Product_58,98
2000-08-15,Product_94,97
2024-06-21,Product_35,36
2016-02-01,Product_94,95
2007-07-01,Product_55,13
2019-12-05,Product_73,91
2024-10-14,Product_55,58
2014-12-31,Product_52,73
2020-12-29,Product_72,53
2017-08-20,Product_52,35
2000-10-18,Product_54,94
2013-12-12,Product_56,44
2008-06-28,Product_3,70
2011-11-01,Product_62,75
2010-10-13,Product_40,11
2014-09-22,Product_54,64
2016-07-16,Product_44,18
2018-05-05,Product_77,31
2002-03-24,Product_66,35
2022-12-27,Product_15,50
2019-07-24,Product_74,35
2024-11-15,Product_89,32
2013-12-13,Product_75,22
2024-12-05,Product_27,81
2003-06-14,Product_63,31
2012-08-13,Product_22,64
2014-10-26,Product_43,1
2002-02-28,Product_72,33
2001-10-28,Product_8,20
2007-11-26,Product_38,87
2020-10-05,Product_61,28
2006-10-03,Product_72,49
2011-10-20,Product_41,99
2009-01-22,Product_61,1
2021-05-01,Product_47,36
2012-11-22,Product_33,66
2017-01-31,Product_83,100
2010-01-02,Product_42,5
2016-11-30,Product_56,50
2011-08-26,Product_80,78
2018-11-06,Product_69,85
2015-12-09,Product_97,77
2009-08-22,Product_72,8
2023-11-03,Product_66,91
2021-03-15,Product_64,98
2001-08-18,Product_48,90
2007-11-01,Product_65,85
2001-06-20,Product_46,3
2020-04-07,Product_23,15
2019-03-14,Product_96,1
2016-01-01,Product_83,32
2005-08-10,Product_45,95
2000-06-06,Product_75,48
2005-09-29,Product_3,50
2013-05-24,Product_9,59
2024-10-20,Product_21,99
2011-07-10,Product_32,89
2013-12-21,Product_63,17
2007-05-19,Product_96,96
2005-02-19,Product_80,23
2013-08-11,Product_92,65
2006-08-06,Product_96,94
2015-10-16,Product_100,73
2011-02-06,Product_5,61
2007-05-08,Product_31,91
2014-01-05,Product_63,43
2018-09-22,Product_56,38
2000-11-26,Product_86,77
2001-06-08,Product_17,39
2022-03-13,Product_62,69
2009-12-20,Product_74,10
2012-06-28,Product_34,5
2011-10-11,Product_69,41
2019-05-02,Product_14,19
2004-07-05,Product_92,83
2015-07-10,Product_51,21
2000-11-12,Product_42,41
2015-07-01,Product_91,2
2003-11-27,Product_40,14
2000-05-23,Product_89,69
2006-12-13,Product_78,92
2024-02-15,Product_38,42
2011-01-25,Product_45,96
2005-03-13,Product_50,29
2021-03-19,Product_10,90
2022-04-23,Product_29,25
2004-04-22,Product_14,26
2024-08-20,Product_31,34
2007-05-14,Product_9,81
2012-07-14,Product_23,91
2005-01-13,Product_33,10
2024-01-26,Product_96,24
2004-01-08,Product_5,40
2016-05-05,Product_8,32
2011-09-28,Product_59,25
2008-01-29,Product_47,30
2003-08-25,Product_75,64
2011-12-06,Product_38,52
2021-03-11,Product_9,73
2003-09-10,Product_68,32
2018-03-08,Product_14,96
2005-09-30,Product_86,98
2018-10-28,Product_39,93
2020-12-10,Product_79,9
2023-07-21,Product_83,94
2010-07-18,Product_88,32
2020-01-26,Product_8,20
2017-09-16,Product_100,46
2023-05-06,Product_26,23
2012-05-31,Product_50,30
2019-06-06,Product_11,74
2004-12-22,Product_47,93
2005-12-08,Product_6,68
2006-06-12,Product_10,47
2008-10-07,Product_49,21
2009-12-28,Product_64,79
2014-08-03,Product_54,10
2022-05-01,Product_15,91
